TIME,RPM,TPS,Sonda_Geral,2-step,Distância,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Velocidade_de_referência
168.298,5269,29.3,1.300,OFF,801.70,81.4,13.02,3.34,2.85,30.7
168.338,5192,29.9,1.300,OFF,802.04,81.4,13.01,3.14,2.86,30.9
168.378,5175,31.3,1.300,OFF,802.38,81.4,13.02,2.09,2.86,30.8
168.418,5281,32.1,1.300,OFF,802.73,81.4,13.01,1.98,2.87,30.9
168.458,5307,32.5,1.300,OFF,803.07,81.4,13.00,1.72,2.88,30.9
168.498,5295,33.0,1.300,OFF,803.41,81.4,13.01,1.65,2.88,31.1
168.538,5221,33.6,1.300,OFF,803.76,81.4,13.01,1.69,2.88,31.0
168.578,5247,33.9,1.300,OFF,804.10,81.4,13.01,1.86,2.88,30.8
168.618,5222,34.1,1.300,OFF,804.44,81.4,13.00,2.20,2.90,30.7
168.658,5310,34.4,1.300,OFF,804.78,81.4,13.01,2.60,2.90,30.3
168.698,5296,37.4,1.300,OFF,805.12,81.4,12.99,2.94,2.88,30.4
168.738,5714,41.3,1.300,OFF,805.45,81.4,12.98,3.24,2.90,30.3
168.778,5948,41.5,1.300,OFF,805.79,81.4,12.99,3.62,2.91,30.4
168.818,6274,41.6,1.300,OFF,806.13,81.4,12.98,3.95,2.89,30.6
168.858,6045,41.7,1.300,OFF,806.48,81.4,12.98,4.20,2.88,30.9
168.898,6074,41.8,1.300,OFF,806.83,81.4,12.98,4.21,2.91,31.7
168.938,5726,42.4,1.300,OFF,807.18,81.4,12.99,4.11,2.91,32.0
168.978,5764,42.6,1.300,OFF,807.54,81.4,12.98,3.97,2.93,32.1
169.018,5822,42.7,1.300,OFF,807.90,81.4,12.98,3.98,2.91,32.2
169.058,5778,43.4,1.300,OFF,808.25,81.4,12.99,3.98,2.93,32.4
169.098,5702,43.6,1.300,OFF,808.62,81.4,12.99,3.75,2.92,33.1
169.138,5712,43.8,1.300,OFF,808.99,81.4,12.99,2.56,2.92,33.7
169.178,5714,43.9,1.300,OFF,809.37,81.4,12.99,2.03,2.92,33.7
169.218,5751,44.0,1.300,OFF,809.74,81.5,13.00,2.30,2.92,33.6
169.258,5767,44.2,1.300,OFF,810.11,81.5,12.99,2.65,2.93,33.4
169.298,5761,44.3,1.300,OFF,810.49,81.4,12.99,2.79,2.92,33.6
169.338,5787,44.4,1.300,OFF,810.86,81.4,12.99,2.38,2.92,33.8
169.378,5800,44.5,1.300,OFF,811.24,81.4,12.99,2.01,2.91,33.8
169.418,5784,44.6,1.300,OFF,811.61,81.5,12.99,1.94,2.93,33.6
169.458,5787,44.7,1.300,OFF,811.98,81.5,12.98,2.05,2.92,33.3
169.498,5763,44.7,1.300,OFF,812.35,81.5,12.98,2.08,2.92,33.0
169.538,5714,44.6,1.300,OFF,812.71,81.5,13.01,1.78,2.93,32.7
169.578,5842,44.7,1.300,OFF,813.07,81.5,12.98,1.78,2.91,32.3
169.618,5822,44.6,1.300,OFF,813.43,81.5,12.98,2.10,2.93,32.0
169.658,5847,44.7,1.300,OFF,813.78,81.5,12.99,2.41,2.93,32.0
169.698,5887,44.7,1.300,OFF,814.14,81.5,12.99,2.79,2.92,32.3
169.738,5911,44.7,1.300,OFF,814.50,81.5,12.98,3.17,2.92,32.5
169.778,5937,44.6,1.300,OFF,814.87,81.5,12.99,3.47,2.92,32.5
169.818,6013,44.7,1.300,OFF,815.23,81.5,12.99,3.72,2.91,32.4
169.858,6066,44.9,1.300,OFF,815.58,81.5,12.99,3.91,2.91,32.3
169.898,5947,45.6,1.300,OFF,815.94,81.5,12.98,4.00,2.93,32.3
169.938,6087,45.6,1.300,OFF,816.30,81.5,12.98,4.04,2.92,32.4
169.978,6175,45.6,1.300,OFF,816.67,81.5,12.98,4.11,2.92,32.4
170.018,6261,45.7,1.300,OFF,817.03,81.5,12.98,4.21,2.90,32.6
170.058,6222,45.6,1.300,OFF,817.39,81.5,12.98,4.26,2.89,32.5
170.098,6532,45.9,1.300,OFF,817.75,81.5,12.98,4.31,2.92,32.6
170.138,6692,45.9,1.300,OFF,818.12,81.5,12.98,4.46,2.86,32.9
170.178,6793,46.1,1.300,OFF,818.48,81.5,12.98,4.51,2.90,33.1
170.218,7087,46.1,1.300,OFF,818.86,81.5,12.98,4.64,2.88,33.7
170.258,7025,46.1,1.300,OFF,819.24,81.5,12.98,4.75,2.88,34.5
170.298,7080,46.2,1.300,OFF,819.63,81.5,12.96,4.83,2.89,35.5
170.338,7036,45.9,1.300,OFF,820.04,81.5,12.98,4.84,2.86,36.1
170.378,7106,45.9,1.300,OFF,820.44,81.5,12.98,4.89,2.88,36.3
170.418,7059,45.0,1.300,OFF,820.85,81.5,12.97,4.79,2.87,36.5
170.458,7594,16.2,1.300,OFF,821.26,81.5,12.97,5.04,2.84,37.1
170.498,7261,3.0,1.300,OFF,821.67,81.5,13.00,5.12,2.65,37.5
170.538,6876,1.6,1.300,OFF,822.09,81.5,13.02,5.05,2.53,38.1
170.578,6540,0.9,1.300,OFF,822.52,81.5,13.00,4.88,2.46,38.5
170.618,6213,0.6,1.300,OFF,822.95,81.5,12.99,4.65,2.42,38.9
170.658,5906,0.4,1.300,OFF,823.39,81.5,13.01,4.41,2.42,39.2
170.698,5873,0.4,1.300,OFF,823.82,81.5,13.02,4.22,2.42,39.1
170.738,5810,0.3,1.300,OFF,824.26,81.6,12.99,4.20,2.42,38.9
170.778,5817,0.0,1.300,OFF,824.69,81.6,13.00,4.15,2.40,38.7
170.818,5674,0.0,1.300,OFF,825.12,81.6,13.01,4.10,2.38,39.0
170.858,5990,0.0,1.300,OFF,825.55,81.6,13.01,4.05,2.38,38.9
170.898,5896,0.0,1.300,OFF,825.98,81.6,13.00,2.54,2.40,38.1
170.938,5587,0.0,1.300,OFF,826.39,81.6,13.01,2.61,2.37,37.3
170.978,5574,0.0,1.300,OFF,826.80,81.6,13.02,2.48,2.38,36.7
171.018,5593,0.0,1.300,OFF,827.20,81.6,13.02,2.23,2.39,36.2
171.058,5576,0.1,1.300,OFF,827.59,81.6,13.02,1.77,2.37,35.1
171.098,5504,3.8,1.300,OFF,827.98,81.6,13.02,1.91,2.38,34.2
171.138,5544,4.5,1.300,OFF,828.35,81.6,13.00,1.62,2.39,33.3
171.178,5550,4.7,1.300,OFF,828.71,81.6,13.01,1.72,2.41,32.3
171.218,5372,4.9,1.300,OFF,829.06,81.6,13.00,2.16,2.43,31.6
171.258,5355,6.8,1.300,OFF,829.40,81.6,13.01,2.66,2.43,30.6
171.298,5460,8.6,1.300,OFF,829.73,81.6,13.01,3.09,2.46,29.7
171.338,5295,13.9,1.300,OFF,830.05,81.6,13.00,3.34,2.48,28.6
171.378,5177,19.2,1.300,OFF,830.37,81.6,13.00,3.46,2.52,28.3
171.418,5154,20.9,1.300,OFF,830.68,81.6,13.01,3.51,2.58,28.2
171.458,5296,21.4,1.300,OFF,830.99,81.6,13.01,3.50,2.67,28.1
171.498,5483,24.6,1.300,OFF,831.31,81.6,12.99,3.58,2.69,28.2
171.538,5664,25.0,1.300,OFF,831.62,81.6,12.99,3.50,2.74,27.9
171.578,5973,25.2,1.300,OFF,831.93,81.6,12.99,3.74,2.78,27.9
171.618,6317,25.3,1.300,OFF,832.24,81.6,13.00,4.08,2.76,28.5
171.658,5845,25.3,1.300,OFF,832.56,81.6,12.99,4.20,2.76,28.9
171.698,5539,25.3,1.300,OFF,832.89,81.6,13.00,3.97,2.78,29.6
171.738,5532,25.3,1.300,OFF,833.22,81.6,12.99,3.80,2.80,30.0
171.778,5521,25.2,1.300,OFF,833.56,81.7,13.01,3.75,2.82,30.4
171.818,5589,25.2,1.300,OFF,833.90,81.7,13.02,3.74,2.80,30.4
171.858,5597,25.3,1.300,OFF,834.24,81.7,13.02,3.75,2.80,30.8
171.898,5667,25.2,1.300,OFF,834.58,81.7,13.01,3.68,2.80,31.1
171.938,5705,25.3,1.300,OFF,834.93,81.7,13.02,2.72,2.81,31.5
171.978,5700,25.3,1.300,OFF,835.29,81.7,13.01,2.92,2.80,31.9
172.018,5715,25.3,1.300,OFF,835.64,81.7,13.01,2.93,2.79,32.1
172.058,5658,25.5,1.300,OFF,836.00,81.7,13.01,3.22,2.82,32.5
172.098,5694,31.4,1.300,OFF,836.36,81.7,12.99,3.41,2.80,32.5
172.138,5977,32.5,1.300,OFF,836.73,81.7,12.99,3.59,2.82,32.6
172.178,6238,32.7,1.300,OFF,837.09,81.7,12.98,3.82,2.84,32.6
172.218,6314,32.7,1.300,OFF,837.45,81.7,13.01,4.11,2.83,32.7
172.258,6178,32.7,1.300,OFF,837.82,81.7,13.00,4.28,2.82,33.1
172.298,5931,32.2,1.300,OFF,838.19,81.7,13.00,4.16,2.84,33.5
172.338,6012,32.0,1.300,OFF,838.56,81.7,12.99,4.10,2.85,33.7
172.378,6078,31.9,1.300,OFF,838.94,81.7,12.99,4.11,2.84,33.5
172.418,6203,32.6,1.300,OFF,839.31,81.7,12.99,4.02,2.84,33.6
172.458,6218,32.6,1.300,OFF,839.68,81.7,13.00,4.09,2.83,33.8
172.498,6268,32.7,1.300,OFF,840.06,81.7,13.00,4.27,2.83,33.9
172.538,6382,32.8,1.300,OFF,840.44,81.7,12.99,4.41,2.82,34.1
172.578,6415,32.7,1.300,OFF,840.82,81.7,12.99,4.49,2.81,34.3
172.618,6363,32.8,1.300,OFF,841.21,81.7,12.99,4.50,2.82,34.6
172.658,6243,33.0,1.300,OFF,841.60,81.7,12.99,4.46,2.82,35.1
172.698,6263,36.2,1.300,OFF,841.99,81.7,13.00,4.37,2.83,35.2
172.738,6681,39.8,1.300,OFF,842.38,81.7,12.97,4.44,2.83,35.0
172.778,7037,40.2,1.300,OFF,842.77,81.7,12.97,4.71,2.85,35.1
172.818,7083,40.6,1.300,OFF,843.16,81.7,12.98,4.87,2.84,35.6
172.858,7047,40.8,1.300,OFF,843.56,81.7,12.98,4.91,2.83,36.4
172.898,7281,40.9,1.300,OFF,843.97,81.7,12.98,4.98,2.85,36.6
172.938,7253,39.5,1.300,OFF,844.38,81.7,12.98,5.05,2.83,37.0
172.978,7178,15.3,1.300,OFF,844.80,81.7,12.99,5.02,2.80,37.6
173.018,7195,3.1,1.300,OFF,845.22,81.7,12.99,5.09,2.64,38.0
173.058,6883,1.9,1.300,OFF,845.64,81.7,12.99,5.00,2.53,38.1
173.098,6554,1.0,1.300,OFF,846.07,81.7,13.00,4.86,2.44,38.3
173.138,6230,0.6,1.300,OFF,846.50,81.7,13.01,4.29,2.42,39.1
173.178,5976,0.4,1.300,OFF,846.94,81.7,13.00,2.84,2.41,39.6
173.218,5891,0.4,1.300,OFF,847.38,81.8,13.01,2.10,2.42,39.8
173.258,5951,0.1,1.300,OFF,847.82,81.8,13.00,1.79,2.38,39.1
173.298,5818,0.0,1.300,OFF,848.25,81.8,13.02,1.54,2.41,38.8
173.338,5866,0.0,1.300,OFF,848.68,81.8,13.01,1.76,2.38,38.6
173.378,5763,0.0,1.300,OFF,849.11,81.8,13.01,1.62,2.39,38.4
173.418,5597,0.0,1.300,OFF,849.53,81.8,13.02,1.49,2.37,37.9
173.458,5391,2.5,1.300,OFF,849.95,81.8,13.00,1.70,2.39,37.7
173.498,5349,2.5,1.300,OFF,850.36,81.8,13.00,1.58,2.38,37.4
173.538,5226,2.8,1.300,OFF,850.77,81.8,13.01,1.46,2.42,36.9
173.578,5124,12.6,1.300,OFF,851.17,81.8,13.01,1.35,2.41,35.7
173.618,5068,20.8,1.300,OFF,851.56,81.8,12.99,1.29,2.48,34.8
173.658,4884,21.1,1.300,OFF,851.94,81.8,13.01,1.24,2.61,34.5
173.698,4868,16.4,1.300,OFF,852.32,81.8,13.02,1.16,2.66,34.3
173.738,5015,5.5,1.300,OFF,852.70,81.8,13.02,1.04,2.67,34.0
173.778,5203,2.8,1.300,OFF,853.08,81.8,13.01,0.90,2.59,33.6
173.818,5196,2.0,1.300,OFF,853.44,81.8,13.03,0.81,2.54,32.8
173.858,5084,2.0,1.300,OFF,853.80,81.8,13.01,0.74,2.50,32.0
173.898,4879,2.2,1.300,OFF,854.15,81.8,13.02,0.66,2.49,31.5
173.938,4808,5.1,1.300,OFF,854.49,81.8,13.01,0.62,2.47,31.0
173.978,4677,7.2,1.300,OFF,854.83,81.8,13.03,0.58,2.48,29.9
174.018,4709,10.5,1.300,OFF,855.15,81.8,13.03,0.58,2.49,29.3
174.058,4719,12.9,1.300,OFF,855.47,81.8,13.02,0.66,2.53,28.5
174.098,4742,19.5,1.300,OFF,855.78,81.8,13.02,0.69,2.56,27.7
174.138,4809,22.8,1.300,OFF,856.08,81.8,13.02,0.79,2.65,27.1
174.178,5052,22.6,1.300,OFF,856.38,81.8,13.01,0.93,2.74,26.5
174.218,5408,15.7,1.300,OFF,856.67,81.8,13.01,1.10,2.74,26.2
174.258,5694,13.6,1.300,OFF,856.96,81.8,13.01,1.34,2.72,26.3
174.298,5734,13.2,1.300,OFF,857.25,81.8,13.02,1.61,2.67,26.3
174.338,5194,13.0,1.300,OFF,857.55,81.8,13.01,1.89,2.66,26.7
174.378,4823,13.0,1.300,OFF,857.85,81.8,13.02,2.08,2.64,27.3
174.418,4871,14.5,1.300,OFF,858.16,81.8,13.04,2.21,2.67,27.6
174.458,5083,16.2,1.300,OFF,858.47,81.8,13.02,2.37,2.65,27.8
174.498,5302,16.5,1.300,OFF,858.78,81.8,13.02,2.53,2.68,28.0
174.538,5294,16.8,1.300,OFF,859.09,81.8,13.01,2.70,2.68,28.0
174.578,5068,16.8,1.300,OFF,859.40,81.8,13.02,2.86,2.68,28.3
174.618,5052,16.8,1.300,OFF,859.72,81.8,13.02,2.92,2.69,28.9
174.658,5153,16.9,1.300,OFF,860.05,81.8,13.02,2.75,2.70,29.1
174.698,5171,16.9,1.300,OFF,860.37,81.8,13.02,2.60,2.70,29.3
174.738,5160,17.7,1.300,OFF,860.70,81.8,13.02,2.58,2.70,29.5
174.778,5258,18.5,1.300,OFF,861.03,81.8,13.01,2.74,2.73,29.7
174.818,5314,13.7,1.300,OFF,861.36,81.8,13.02,2.94,2.70,30.2
174.858,5301,10.0,1.300,OFF,861.70,81.8,13.02,3.01,2.69,30.3
174.898,5222,10.9,1.300,OFF,862.04,81.8,13.03,3.11,2.64,30.5
174.938,5180,13.3,1.300,OFF,862.37,81.9,13.01,3.18,2.62,30.5
174.978,5194,18.9,1.300,OFF,862.71,81.8,13.01,3.24,2.64,30.6
175.018,5147,19.5,1.300,OFF,863.05,81.8,13.01,3.29,2.65,30.6
175.058,5279,19.9,1.300,OFF,863.40,81.9,13.01,3.32,2.71,30.7
175.098,5483,20.2,1.300,OFF,863.74,81.9,13.01,3.18,2.72,30.6
175.138,5564,22.2,1.300,OFF,864.08,81.9,13.03,3.35,2.74,30.7
175.178,5449,22.5,1.300,OFF,864.42,81.9,13.02,3.51,2.76,30.7
175.218,5442,22.6,1.300,OFF,864.76,81.9,13.01,3.51,2.77,31.0
175.258,5468,22.6,1.300,OFF,865.11,81.9,13.00,3.55,2.77,31.1
175.298,5564,22.6,1.300,OFF,865.45,81.9,13.01,3.63,2.79,30.9
175.338,5451,22.7,1.300,OFF,865.79,81.9,13.01,3.68,2.79,30.6
175.378,5458,22.7,1.300,OFF,866.13,81.9,13.00,3.62,2.81,30.5
175.418,5534,23.2,1.300,OFF,866.47,81.9,13.01,3.65,2.79,30.7
175.458,5505,23.4,1.300,OFF,866.82,81.9,13.02,3.69,2.78,31.2
175.498,5533,23.6,1.300,OFF,867.17,81.9,13.01,3.74,2.79,31.7
175.538,5597,23.6,1.300,OFF,867.52,81.9,13.00,3.77,2.80,31.9
175.578,5617,23.7,1.300,OFF,867.88,81.9,13.00,3.82,2.79,31.9
175.618,5585,23.9,1.300,OFF,868.23,81.9,13.01,3.84,2.80,32.0
175.658,5523,24.2,1.300,OFF,868.59,81.9,13.02,3.78,2.79,32.0
175.698,5626,25.6,1.300,OFF,868.95,81.9,13.01,3.74,2.82,32.2
175.738,5632,25.8,1.300,OFF,869.30,81.9,13.00,3.82,2.81,32.0
175.778,5629,25.9,1.300,OFF,869.66,81.9,13.01,3.84,2.81,32.0
175.818,5638,25.9,1.300,OFF,870.01,81.9,13.00,3.82,2.83,31.9
175.858,5627,25.9,1.300,OFF,870.37,81.9,13.00,3.15,2.82,31.8
175.898,5568,25.9,1.300,OFF,870.72,81.9,13.00,2.61,2.83,31.6
175.938,5576,25.9,1.300,OFF,871.06,81.9,13.01,3.10,2.82,31.1
175.978,5588,26.0,1.300,OFF,871.40,81.9,13.02,3.56,2.83,30.6
176.018,5659,26.0,1.300,OFF,871.74,81.9,13.02,3.75,2.82,30.2
176.058,5661,26.0,1.300,OFF,872.08,81.9,13.01,3.87,2.82,30.2
176.098,5604,26.2,1.300,OFF,872.41,81.9,13.01,3.88,2.82,30.2
176.138,5573,26.4,1.300,OFF,872.75,81.9,13.01,3.86,2.84,30.0
176.178,5613,26.5,1.300,OFF,873.08,81.9,13.00,3.85,2.84,30.2
176.218,5684,26.5,1.300,OFF,873.42,81.9,13.01,3.87,2.84,30.1
176.258,5708,26.7,1.300,OFF,873.75,81.9,13.01,3.91,2.82,30.3
176.298,5702,26.7,1.300,OFF,874.09,81.9,13.01,3.93,2.81,30.6
176.338,5651,26.7,1.300,OFF,874.43,81.9,13.01,3.88,2.85,30.7
176.378,5661,26.8,1.300,OFF,874.78,82.0,13.01,3.88,2.82,30.9
176.418,5722,26.7,1.300,OFF,875.12,81.9,13.00,3.89,2.84,30.9
176.458,5755,26.8,1.300,OFF,875.46,82.0,13.00,3.96,2.81,31.0
176.498,5766,27.1,1.300,OFF,875.81,82.0,12.99,3.97,2.82,31.1
176.538,5772,27.1,1.300,OFF,876.16,82.0,12.99,3.97,2.82,31.3
176.578,5730,27.3,1.300,OFF,876.50,82.0,13.00,3.97,2.83,31.3
176.618,5740,27.3,1.300,OFF,876.85,82.0,12.99,3.94,2.83,31.2
176.658,5704,27.4,1.300,OFF,877.20,82.0,13.01,3.95,2.83,31.5
176.698,5719,27.5,1.300,OFF,877.55,82.0,13.00,3.90,2.83,31.9
176.738,5716,27.5,1.300,OFF,877.91,82.0,13.00,3.89,2.83,32.2
176.778,5747,27.4,1.300,OFF,878.27,82.0,13.01,3.90,2.83,32.5
176.818,5813,27.4,1.300,OFF,878.63,82.0,12.99,3.94,2.81,32.5
176.858,5792,27.5,1.300,OFF,878.99,82.0,13.01,3.98,2.83,32.4
176.898,5741,27.4,1.300,OFF,879.35,82.0,13.01,3.97,2.82,32.4
176.938,5801,27.5,1.300,OFF,879.71,82.0,13.00,3.97,2.82,32.4
176.978,5887,27.5,1.300,OFF,880.07,82.0,12.99,4.06,2.82,32.3
177.018,5864,27.4,1.300,OFF,880.43,82.0,13.00,4.08,2.82,32.4
177.058,5894,27.5,1.300,OFF,880.80,82.0,13.00,4.05,2.82,32.6
177.098,5885,27.4,1.300,OFF,881.16,82.0,13.02,4.06,2.82,32.7
177.138,5856,27.5,1.300,OFF,881.52,82.0,13.01,4.05,2.82,32.8
177.178,5874,27.4,1.300,OFF,881.88,82.0,13.00,4.07,2.82,32.5
177.218,5927,27.5,1.300,OFF,882.25,82.0,12.99,4.10,2.81,32.5
177.258,5842,27.5,1.300,OFF,882.61,82.0,13.01,4.09,2.83,32.5
177.298,5873,27.8,1.300,OFF,882.97,82.0,13.00,4.10,2.82,32.9
177.338,5763,29.9,1.300,OFF,883.34,82.0,13.02,4.04,2.82,33.2
177.378,5976,30.7,1.300,OFF,883.71,82.0,13.00,4.02,2.83,33.5
177.418,6299,30.8,1.300,OFF,884.09,82.0,12.99,4.20,2.83,33.9
177.458,6433,30.8,1.300,OFF,884.47,82.0,12.98,4.43,2.82,34.2
177.498,6487,31.2,1.300,OFF,884.86,82.0,12.99,4.50,2.80,34.7
177.538,6524,31.2,1.300,OFF,885.24,82.0,12.98,4.62,2.80,35.0
177.578,6642,31.2,1.300,OFF,885.63,82.1,12.99,4.05,2.79,34.9
177.618,6513,31.4,1.300,OFF,886.02,82.1,12.99,2.35,2.82,34.7
177.658,6604,31.4,1.300,OFF,886.40,82.1,12.98,1.60,2.80,34.9
177.698,6464,31.4,1.300,OFF,886.80,82.1,12.99,1.42,2.80,35.3
177.738,6452,30.2,1.300,OFF,887.19,82.1,13.00,1.59,2.81,35.3
177.778,6440,22.6,1.300,OFF,887.58,82.1,12.99,1.49,2.78,35.2
177.818,6561,21.8,1.300,OFF,887.97,82.1,12.99,1.57,2.73,35.0
177.858,6591,21.6,1.300,OFF,888.36,82.1,12.99,2.05,2.72,35.3
177.898,6523,21.5,1.300,OFF,888.75,82.1,13.00,2.83,2.69,35.4
177.938,6565,21.5,1.300,OFF,889.15,82.1,12.99,3.58,2.70,35.2
177.978,6726,21.5,1.300,OFF,889.54,82.1,12.99,4.19,2.69,35.3
178.018,6807,21.7,1.300,OFF,889.93,82.1,13.01,4.60,2.68,35.7
178.058,6743,22.2,1.300,OFF,890.34,82.1,13.00,4.73,2.68,36.3
178.098,6754,25.3,1.300,OFF,890.74,82.1,12.96,4.77,2.67,36.4
178.138,6759,25.6,1.300,OFF,891.14,82.1,12.97,4.79,2.70,36.4
178.178,6865,25.7,1.300,OFF,891.55,82.1,12.98,4.81,2.70,36.1
178.218,6940,26.0,1.300,OFF,891.95,82.1,12.97,4.87,2.73,36.1
178.258,7023,29.0,1.300,OFF,892.35,82.1,12.98,4.90,2.70,35.8
178.298,7359,32.0,1.300,OFF,892.74,82.1,12.97,5.05,2.72,35.9
178.338,7531,32.9,1.300,OFF,893.14,82.1,12.98,5.17,2.71,36.0
178.378,7631,33.4,1.300,OFF,893.55,82.1,12.97,5.19,2.75,36.4
178.418,7701,33.9,1.300,OFF,893.96,82.1,12.97,5.24,2.75,37.0
178.458,7494,34.1,1.300,OFF,894.37,82.1,12.96,5.18,2.75,37.2
178.498,7277,34.1,1.300,OFF,894.79,82.1,12.97,5.00,2.78,37.7
178.538,7437,34.1,1.300,OFF,895.21,82.1,12.98,5.05,2.76,38.1
178.578,7410,33.1,1.300,OFF,895.64,82.1,12.98,5.12,2.78,38.7
178.618,7483,9.5,1.300,OFF,896.08,82.1,12.98,5.13,2.73,39.1
178.658,7428,1.4,1.300,OFF,896.52,82.1,12.97,5.13,2.59,39.7
178.698,7141,0.8,1.300,OFF,896.96,82.1,13.01,5.07,2.45,40.1
178.738,6773,0.5,1.300,OFF,897.42,82.1,12.99,4.94,2.41,41.0
178.778,6462,0.2,1.300,OFF,897.87,82.1,13.00,4.76,2.36,41.1
178.818,6403,0.0,1.300,OFF,898.33,82.1,13.00,4.63,2.39,40.9
178.858,6726,0.0,1.300,OFF,898.78,82.2,12.99,4.72,2.35,40.7
178.898,6612,0.0,1.300,OFF,899.23,82.2,13.01,4.79,2.38,40.1
178.938,6563,0.0,1.300,OFF,899.66,82.2,12.99,4.74,2.33,39.5
178.978,6331,0.0,1.300,OFF,900.09,82.1,13.00,4.13,2.37,38.5
179.018,6286,0.0,1.300,OFF,900.52,82.1,13.01,3.07,2.34,38.3
179.058,6173,0.0,1.300,OFF,900.94,82.2,12.99,2.27,2.36,37.9
179.098,6251,0.0,1.300,OFF,901.36,82.2,12.99,2.08,2.37,37.7
179.138,6316,0.0,1.300,OFF,901.77,82.2,13.01,2.71,2.36,37.0
179.178,6101,0.0,1.300,OFF,902.18,82.2,12.99,3.35,2.36,36.8
179.218,5892,0.0,1.300,OFF,902.59,82.2,13.00,3.66,2.37,36.6
179.258,5759,0.0,1.300,OFF,902.99,82.2,13.00,3.75,2.37,36.6
179.298,5577,0.0,1.300,OFF,903.40,82.2,13.01,3.85,2.37,36.1
179.338,5425,0.0,1.300,OFF,903.79,82.2,13.01,3.78,2.38,35.9
179.378,5257,0.0,1.300,OFF,904.19,82.2,13.01,3.70,2.40,35.3
179.418,5130,0.0,1.300,OFF,904.58,82.2,13.02,3.60,2.39,34.9
179.458,4992,0.0,1.300,OFF,904.96,82.2,13.02,3.48,2.39,34.1
179.498,4994,0.0,1.300,OFF,905.33,82.2,13.02,3.30,2.38,33.3
179.538,4809,0.0,1.300,OFF,905.69,82.2,13.03,3.00,2.40,32.4
179.578,4643,0.0,1.300,OFF,906.04,82.2,13.04,3.01,2.40,31.5
179.618,4729,0.0,1.300,OFF,906.39,82.2,13.03,3.02,2.40,31.2
179.658,4608,0.0,1.300,OFF,906.73,82.2,13.03,2.92,2.43,30.9
179.698,4497,0.0,1.300,OFF,907.07,82.2,13.04,2.77,2.41,30.7
179.738,4566,0.0,1.300,OFF,907.40,82.2,13.02,2.84,2.41,29.9
179.778,4363,0.0,1.300,OFF,907.73,82.2,13.04,2.77,2.44,29.5
179.818,4362,0.0,1.300,OFF,908.06,82.2,13.03,2.72,2.42,29.3
179.858,4278,0.0,1.300,OFF,908.38,82.2,13.03,2.71,2.45,29.0
179.898,4135,0.0,1.300,OFF,908.70,82.2,13.05,2.65,2.44,28.8
179.938,3977,0.0,1.300,OFF,909.02,82.2,13.06,2.55,2.49,28.7
179.978,3915,0.0,1.300,OFF,909.34,82.2,13.05,2.43,2.48,28.4
180.018,3915,0.0,1.300,OFF,909.65,82.2,13.05,2.37,2.51,28.2
180.058,3827,2.0,1.300,OFF,909.96,82.2,13.05,2.31,2.50,28.0
180.098,3791,12.9,1.300,OFF,910.27,82.3,13.02,1.92,2.53,27.6
180.138,3790,21.8,1.300,OFF,910.57,82.3,13.01,1.65,2.59,27.2
180.178,3760,24.4,1.300,OFF,910.87,82.3,13.01,1.38,2.75,26.7
180.218,3747,27.5,1.300,OFF,911.16,82.3,13.02,1.37,2.83,26.2
180.258,3938,31.8,1.300,OFF,911.44,82.3,13.01,1.14,2.91,25.5
180.298,4167,33.3,1.300,OFF,911.72,82.3,13.02,0.97,2.93,25.1
180.338,4432,33.6,1.300,OFF,912.00,82.3,13.02,0.92,2.93,24.8
180.378,4780,33.7,1.300,OFF,912.27,82.3,13.01,1.01,2.94,24.5
180.418,5088,34.1,1.300,OFF,912.54,82.3,13.01,1.11,2.91,24.0
180.458,4896,34.4,1.300,OFF,912.80,82.3,13.01,1.17,2.92,23.7
180.498,4649,34.5,1.300,OFF,913.06,82.3,13.03,1.38,2.93,23.6
180.538,4522,34.7,1.300,OFF,913.32,82.3,13.02,1.64,2.95,23.3
180.578,4531,34.7,1.300,OFF,913.58,82.3,13.01,1.89,2.95,23.6
180.618,4390,34.8,1.300,OFF,913.85,82.3,13.02,2.10,2.96,24.2
180.658,4402,34.8,1.300,OFF,914.12,82.3,13.02,2.25,2.96,24.5
180.698,4433,34.8,1.300,OFF,914.40,82.3,13.02,2.38,2.97,24.8
180.738,4629,34.9,1.300,OFF,914.68,82.3,13.03,2.50,2.94,25.1
180.778,4752,35.0,1.300,OFF,914.96,82.3,13.02,2.64,2.94,25.3
180.818,4787,35.0,1.300,OFF,915.24,82.3,13.01,2.76,2.93,25.7
180.858,4789,35.0,1.300,OFF,915.54,82.3,13.01,2.84,2.94,26.3
180.898,4767,35.0,1.300,OFF,915.83,82.3,13.02,2.88,2.94,26.8
180.938,4810,35.0,1.300,OFF,916.13,82.3,13.01,2.91,2.94,27.0
180.978,4887,35.0,1.300,OFF,916.44,82.3,13.01,2.95,2.92,27.2
181.018,4876,35.1,1.300,OFF,916.74,82.3,13.01,2.98,2.94,27.4
181.058,4959,35.0,1.300,OFF,917.05,82.3,13.01,3.03,2.93,27.5
181.098,4953,35.0,1.300,OFF,917.36,82.3,13.02,3.06,2.92,28.0
181.138,4901,35.0,1.300,OFF,917.67,82.3,13.01,3.05,2.92,28.5
181.178,4993,34.9,1.300,OFF,917.99,82.3,13.02,3.04,2.93,28.8
