TIME,RPM,TPS,Sonda_Geral,Distância,Marcha,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível,Lenta,Consumo_total,Consumo_medio,Consumo_instantâneo,Potência_estimada,Torque_estimado,Distância_total,Autonomia,Eletroventilador_1,Bomba_Combustível,Velocidade_de_referência
153.620,3442,11.8,1.027,390.74,0,77.5,12.84,2.78,3.14,4.1,OFF,1.30,1.7,1.9,20,41,2.3,6.9,ON,ON,1.7
153.660,3487,11.8,1.012,390.74,0,77.5,12.85,2.84,3.12,4.1,OFF,1.30,1.7,0.1,20,41,2.3,6.9,ON,ON,0.2
153.700,3468,11.7,1.011,390.74,0,77.5,12.84,2.86,3.13,4.1,OFF,1.30,1.7,0.0,20,41,2.3,6.9,ON,ON,0.1
153.740,3387,11.6,1.011,390.74,0,77.5,12.85,2.78,3.12,4.1,OFF,1.30,1.7,0.0,20,41,2.3,6.9,ON,ON,0.1
153.780,3369,11.6,1.008,390.74,0,77.5,12.84,2.70,3.11,4.1,OFF,1.30,1.7,0.0,19,41,2.3,6.9,ON,ON,0.1
153.820,3355,11.5,0.995,390.75,0,77.5,12.84,2.70,3.12,4.1,OFF,1.30,1.7,0.0,19,41,2.3,6.9,ON,ON,0.1
153.860,3387,11.6,0.986,390.75,0,77.5,12.85,2.71,3.11,4.1,OFF,1.30,1.7,0.0,19,41,2.3,6.9,ON,ON,0.1
153.900,3428,11.5,0.983,390.75,0,77.4,12.84,2.80,3.12,4.1,OFF,1.30,1.7,0.0,20,41,2.3,6.9,ON,ON,0.1
153.940,3463,11.5,0.982,390.75,0,77.4,12.84,2.82,3.11,4.1,OFF,1.30,1.7,0.0,20,41,2.3,6.9,ON,ON,0.1
153.980,3374,11.4,0.985,390.75,0,77.4,12.85,2.73,3.12,4.1,OFF,1.30,1.7,0.0,19,41,2.3,6.9,ON,ON,0.1
154.020,3407,11.5,0.990,390.75,0,77.5,12.84,2.75,3.11,4.1,OFF,1.30,1.7,0.0,20,41,2.3,6.9,ON,ON,0.3
154.060,3477,11.5,0.995,390.76,0,77.5,12.84,2.83,3.11,4.1,OFF,1.30,1.7,0.0,20,41,2.3,6.9,ON,ON,0.3
154.100,3462,11.5,1.003,390.76,0,77.5,12.82,2.82,3.10,4.1,OFF,1.30,1.7,0.0,20,41,2.3,6.9,ON,ON,0.3
154.140,3373,11.5,1.021,390.76,0,77.5,12.83,2.75,3.11,4.1,OFF,1.30,1.7,0.0,20,41,2.3,6.9,ON,ON,0.3
154.180,3347,11.4,1.029,390.77,0,77.5,12.84,2.72,3.11,4.1,OFF,1.30,1.7,0.0,19,41,2.3,6.9,ON,ON,0.3
154.220,3354,11.5,1.028,390.77,0,77.5,12.84,2.72,3.11,4.1,OFF,1.30,1.7,0.0,19,41,2.3,6.9,ON,ON,0.3
154.260,3363,11.3,1.027,390.77,0,77.5,12.84,2.70,3.11,4.1,OFF,1.30,1.7,0.0,19,41,2.3,6.9,ON,ON,0.3
154.300,3348,11.5,1.019,390.78,0,77.5,12.84,2.70,3.11,4.1,OFF,1.30,1.7,0.0,19,41,2.3,6.9,ON,ON,0.3
154.340,3392,11.4,1.015,390.78,0,77.5,12.83,2.72,3.11,4.1,OFF,1.30,1.7,0.0,19,41,2.3,6.9,ON,ON,0.3
154.380,3366,11.4,0.993,390.78,0,77.5,12.84,2.72,3.11,4.1,OFF,1.30,1.7,0.0,19,41,2.3,6.9,ON,ON,0.3
154.420,3370,11.4,0.997,390.79,0,77.5,12.83,2.71,3.11,4.1,OFF,1.30,1.7,0.0,19,41,2.3,6.9,ON,ON,0.3
154.460,3358,11.4,1.017,390.79,0,77.5,12.83,2.71,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.3
154.500,3332,11.3,1.028,390.79,0,77.5,12.82,2.68,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.3
154.540,3329,11.3,1.031,390.79,0,77.5,12.84,2.66,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.0
154.580,3366,11.3,1.029,390.79,0,77.5,12.83,2.70,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.0
154.620,3379,11.3,1.026,390.79,0,77.5,12.84,2.71,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.0
154.660,3354,11.3,1.029,390.79,0,77.5,12.81,2.71,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.0
154.700,3312,11.3,1.026,390.79,0,77.5,12.82,2.67,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.0
154.740,3314,11.3,1.024,390.79,0,77.5,12.81,2.65,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.0
154.780,3326,11.3,1.035,390.79,0,77.5,12.82,2.67,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.1
154.820,3333,11.3,1.039,390.80,0,77.5,12.82,2.68,3.10,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.2
154.860,3356,11.4,1.044,390.81,0,77.5,12.82,2.68,3.11,4.1,OFF,1.31,1.7,0.2,19,41,2.3,6.9,ON,ON,1.0
154.900,3352,11.4,1.040,390.82,0,77.5,12.82,2.68,3.11,4.1,OFF,1.31,1.7,0.2,19,41,2.3,6.9,ON,ON,1.0
154.940,3347,11.4,1.036,390.83,0,77.5,12.82,2.68,3.11,4.1,OFF,1.31,1.7,0.2,19,41,2.3,6.9,ON,ON,1.0
154.980,3300,11.3,1.036,390.84,0,77.5,12.82,2.66,3.11,4.1,OFF,1.31,1.7,0.2,19,41,2.3,6.9,ON,ON,1.0
155.020,3302,11.4,1.035,390.85,0,77.5,12.81,2.65,3.11,4.1,OFF,1.31,1.7,0.2,19,41,2.3,6.9,ON,ON,1.0
155.060,3270,11.3,1.045,390.87,0,77.5,12.82,2.59,3.11,4.1,OFF,1.31,1.7,0.2,19,41,2.3,6.9,ON,ON,1.0
155.100,3330,11.5,1.048,390.88,0,77.5,12.81,2.67,3.11,4.1,OFF,1.31,1.7,0.2,19,41,2.3,6.9,ON,ON,1.0
155.140,3302,11.2,1.054,390.89,0,77.5,12.80,2.63,3.11,4.1,OFF,1.31,1.7,0.2,19,41,2.3,6.9,ON,ON,1.0
155.180,3301,11.4,1.055,390.90,0,77.5,12.81,2.67,3.12,4.1,OFF,1.31,1.7,0.2,19,41,2.3,6.9,ON,ON,1.0
155.220,3316,11.3,1.056,390.91,0,77.5,12.79,2.64,3.11,4.1,OFF,1.31,1.7,0.2,19,41,2.3,6.9,ON,ON,1.0
155.260,3290,11.3,1.052,390.92,0,77.5,12.80,2.66,3.12,4.1,OFF,1.31,1.7,0.2,19,41,2.3,6.9,ON,ON,1.0
155.300,3263,11.4,1.053,390.93,0,77.5,12.80,2.60,3.11,4.1,OFF,1.31,1.7,0.2,19,41,2.3,6.9,ON,ON,1.0
155.340,3269,11.4,1.057,390.94,0,77.5,12.80,2.58,3.12,4.1,OFF,1.31,1.7,0.2,19,41,2.3,6.9,ON,ON,0.9
155.380,3294,11.3,1.064,390.94,0,77.5,12.80,2.64,3.12,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.0
155.420,3306,11.4,1.074,390.94,0,77.5,12.79,2.60,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.1
155.460,3320,11.3,1.084,390.94,0,77.5,12.79,2.63,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.1
155.500,3279,11.4,1.092,390.94,0,77.5,12.79,2.60,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.1
155.540,3287,11.3,1.093,390.94,0,77.5,12.77,2.60,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.1
155.580,3354,11.4,1.098,390.94,0,77.5,12.79,2.66,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.1
155.620,3358,11.3,1.094,390.94,0,77.5,12.78,2.70,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.1
155.660,3316,11.3,1.093,390.95,0,77.5,12.78,2.70,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.1
155.700,3281,11.3,1.091,390.95,0,77.5,12.78,2.64,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.1
155.740,3327,11.4,1.089,390.95,0,77.5,12.78,2.66,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.1
155.780,3304,11.3,1.102,390.95,0,77.5,12.79,2.63,3.10,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.3
155.820,3307,11.4,1.116,390.96,0,77.5,12.77,2.64,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.3
155.860,3314,11.4,1.128,390.97,0,77.5,12.78,2.64,3.10,4.1,OFF,1.31,1.7,0.0,19,40,2.3,6.9,ON,ON,1.1
155.900,3368,11.3,1.125,391.00,0,77.5,12.78,2.69,3.10,4.1,OFF,1.31,1.7,0.2,19,40,2.3,6.9,ON,ON,2.9
155.940,3308,11.4,1.130,391.04,0,77.5,12.79,2.68,3.11,4.1,OFF,1.31,1.7,0.5,19,41,2.3,6.9,ON,ON,3.1
155.980,3308,11.5,1.125,391.07,0,77.5,12.78,2.66,3.10,4.1,OFF,1.31,1.7,0.5,19,40,2.3,6.9,ON,ON,3.1
156.020,3322,11.4,1.112,391.11,0,77.5,12.78,2.69,3.11,4.1,OFF,1.31,1.7,0.5,19,41,2.3,6.9,ON,ON,3.1
156.060,3211,11.6,1.122,391.14,0,77.5,12.79,2.62,3.11,4.1,OFF,1.31,1.7,0.5,19,41,2.3,6.9,ON,ON,3.1
156.100,3267,11.4,1.134,391.17,0,77.5,12.79,2.59,3.11,4.1,OFF,1.31,1.7,0.5,19,41,2.3,6.9,ON,ON,3.1
156.140,3273,11.4,1.138,391.21,0,77.5,12.80,2.60,3.12,4.1,OFF,1.31,1.7,0.5,19,41,2.3,6.9,ON,ON,3.1
156.180,3322,11.5,1.138,391.24,0,77.5,12.79,2.69,3.11,4.1,OFF,1.31,1.7,0.5,19,41,2.3,6.9,ON,ON,3.1
156.220,3308,11.4,1.139,391.28,0,77.5,12.79,2.66,3.11,4.1,OFF,1.31,1.7,0.5,19,41,2.3,6.9,ON,ON,3.1
156.260,3282,11.4,1.155,391.31,0,77.5,12.80,2.66,3.11,4.1,OFF,1.31,1.7,0.5,19,41,2.3,6.9,ON,ON,3.1
156.300,3297,11.5,1.153,391.35,0,77.5,12.79,2.63,3.11,4.1,OFF,1.31,1.7,0.5,19,41,2.3,6.9,ON,ON,3.1
156.340,3235,11.5,1.146,391.38,0,77.5,12.79,2.61,3.12,4.1,OFF,1.31,1.7,0.5,19,41,2.3,6.9,ON,ON,3.1
156.380,3268,11.5,1.143,391.40,0,77.5,12.79,2.61,3.12,4.1,OFF,1.31,1.7,0.4,19,41,2.3,6.9,ON,ON,2.7
156.420,3264,11.5,1.140,391.40,0,77.5,12.78,2.61,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.1
156.460,3333,11.5,1.138,391.40,0,77.5,12.79,2.66,3.12,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.0
156.500,3289,11.4,1.149,391.41,0,77.5,12.78,2.68,3.11,4.1,OFF,1.31,1.7,0.0,19,41,2.3,6.9,ON,ON,0.3
156.540,3265,11.5,1.157,391.43,0,77.5,12.79,2.63,3.11,4.1,OFF,1.31,1.7,0.3,19,41,2.3,6.9,ON,ON,1.9
156.580,3253,11.5,1.162,391.46,0,77.5,12.79,2.61,3.12,4.1,OFF,1.31,1.7,0.3,19,41,2.3,6.9,ON,ON,2.0
156.620,3252,11.5,1.154,391.48,0,77.5,12.78,2.65,3.12,4.1,OFF,1.31,1.7,0.3,19,41,2.3,6.9,ON,ON,2.0
156.660,3290,11.5,1.152,391.50,0,77.5,12.80,2.66,3.11,4.1,OFF,1.31,1.7,0.3,19,41,2.3,6.9,ON,ON,2.4
156.700,3278,11.5,1.163,391.53,0,77.5,12.79,2.62,3.12,4.1,OFF,1.31,1.7,0.4,19,41,2.3,6.9,ON,ON,2.4
156.740,3229,11.5,1.176,391.58,0,77.5,12.82,2.62,3.11,4.1,OFF,1.31,1.7,0.5,19,41,2.3,6.9,ON,ON,3.5
156.780,3284,11.4,1.180,391.64,0,77.5,12.80,2.61,3.12,4.1,OFF,1.31,1.7,0.9,19,41,2.3,6.9,ON,ON,5.1
156.820,3232,11.5,1.180,391.69,0,77.5,12.81,2.63,3.12,4.1,OFF,1.31,1.7,0.8,19,41,2.3,6.9,ON,ON,5.2
156.860,3267,11.5,1.175,391.76,0,77.5,12.80,2.63,3.11,4.1,OFF,1.31,1.7,0.9,19,41,2.3,6.9,ON,ON,5.3
156.900,3225,11.5,1.162,391.83,0,77.5,12.80,2.58,3.12,4.1,OFF,1.31,1.7,0.9,19,41,2.3,6.9,ON,ON,6.0
156.940,3206,11.5,1.160,391.91,0,77.5,12.82,2.58,3.13,4.1,OFF,1.31,1.7,1.2,19,41,2.3,6.9,ON,ON,7.5
156.980,3121,11.5,1.168,392.00,0,77.5,12.84,2.48,3.12,4.1,OFF,1.31,1.7,1.3,17,41,2.3,6.9,ON,ON,7.6
157.020,3173,11.5,1.176,392.08,0,77.5,12.82,2.50,3.13,4.1,OFF,1.31,1.7,1.3,17,41,2.3,6.9,ON,ON,7.6
157.060,3188,11.5,1.232,392.17,0,77.5,12.80,2.50,3.11,4.1,OFF,1.31,1.7,1.3,19,41,2.3,6.9,ON,ON,7.6
157.100,3289,11.6,1.289,392.25,0,77.5,12.82,2.65,3.13,4.1,OFF,1.31,1.7,1.2,19,41,2.3,6.9,ON,ON,7.6
157.140,3239,11.6,1.300,392.34,0,77.5,12.81,2.61,3.12,4.1,OFF,1.31,1.7,1.3,19,41,2.3,6.9,ON,ON,7.6
157.180,3178,11.6,1.300,392.42,0,77.5,12.82,2.56,3.12,4.1,OFF,1.31,1.7,1.2,19,41,2.3,6.9,ON,ON,7.9
157.220,3242,11.7,1.298,392.51,0,77.5,12.81,2.54,3.12,4.1,OFF,1.31,1.7,1.3,17,41,2.3,6.9,ON,ON,7.9
157.260,3217,11.8,1.277,392.61,0,77.5,12.83,2.60,3.12,4.1,OFF,1.31,1.7,1.3,19,41,2.3,6.9,ON,ON,8.6
157.300,3179,12.6,1.249,392.70,0,77.5,12.82,2.50,3.13,4.1,OFF,1.31,1.7,1.5,17,41,2.3,6.9,ON,ON,8.6
157.340,3122,15.3,1.231,392.79,0,77.5,12.81,2.48,3.14,4.1,OFF,1.31,1.7,1.3,19,41,2.3,6.9,ON,ON,7.9
157.380,3126,18.1,1.209,392.90,0,77.5,12.80,2.44,3.16,4.1,OFF,1.31,1.7,0.9,19,43,2.3,6.9,ON,ON,9.1
157.420,3204,19.3,1.182,393.01,0,77.5,12.82,2.52,3.19,4.1,OFF,1.31,1.7,1.1,19,43,2.3,6.9,ON,ON,9.8
157.460,3260,19.6,1.133,393.11,0,77.5,12.82,2.52,3.19,4.1,OFF,1.31,1.7,1.2,19,43,2.3,6.9,ON,ON,9.7
157.500,3377,20.1,1.008,393.22,0,77.5,12.81,2.70,3.20,4.1,OFF,1.31,1.7,1.0,20,43,2.3,6.9,ON,ON,9.1
157.540,3351,20.3,0.983,393.33,0,77.5,12.82,2.72,3.20,4.1,OFF,1.31,1.7,1.3,20,43,2.3,6.9,ON,ON,10.2
157.580,3269,20.7,0.965,393.46,0,77.5,12.81,2.61,3.20,4.1,OFF,1.31,1.7,1.6,20,43,2.3,6.9,ON,ON,11.7
157.620,3208,20.9,0.965,393.60,0,77.5,12.81,2.52,3.22,4.1,OFF,1.31,1.7,1.8,19,43,2.3,6.9,ON,ON,12.7
157.660,3185,21.0,0.997,393.76,0,77.5,12.80,2.50,3.22,4.1,OFF,1.31,1.7,2.0,19,43,2.3,6.9,ON,ON,13.6
157.700,3217,21.2,1.071,393.91,0,77.5,12.80,2.54,3.22,4.1,OFF,1.31,1.7,2.1,20,44,2.3,6.9,ON,ON,13.8
157.740,3246,21.3,1.136,394.06,0,77.5,12.82,2.56,3.22,4.1,OFF,1.31,1.7,2.1,20,44,2.3,6.9,ON,ON,13.8
157.780,3232,21.4,1.208,394.23,0,77.5,12.82,2.57,3.22,4.1,OFF,1.31,1.7,2.1,20,43,2.3,6.9,ON,ON,14.6
157.820,3281,21.4,1.258,394.38,0,77.5,12.81,2.57,3.22,4.1,OFF,1.31,1.7,2.3,20,44,2.3,6.9,ON,ON,14.6
157.860,3194,21.5,1.298,394.54,0,77.5,12.82,2.55,3.23,4.1,OFF,1.31,1.7,2.1,20,44,2.3,6.9,ON,ON,13.8
157.900,3230,21.6,1.300,394.69,0,77.5,12.82,2.54,3.23,4.1,OFF,1.31,1.7,2.2,20,44,2.3,6.9,ON,ON,13.6
157.940,3197,21.6,1.300,394.84,0,77.5,12.84,2.57,3.22,4.1,OFF,1.31,1.7,2.1,20,44,2.3,6.9,ON,ON,13.6
157.980,3268,21.6,1.300,394.99,0,77.5,12.82,2.58,3.22,4.1,OFF,1.31,1.7,2.1,19,43,2.3,6.9,ON,ON,13.6
158.020,3291,21.6,1.300,395.14,0,77.5,12.83,2.62,3.22,4.1,OFF,1.31,1.7,2.0,20,44,2.3,6.9,ON,ON,13.7
158.060,3271,21.7,1.300,395.30,0,77.5,12.83,2.60,3.22,4.1,OFF,1.31,1.7,2.1,20,44,2.3,6.9,ON,ON,13.7
158.100,3313,21.7,1.300,395.45,0,77.5,12.83,2.63,3.22,4.1,OFF,1.31,1.7,2.1,20,44,2.3,6.9,ON,ON,13.8
158.140,3249,21.7,1.300,395.61,0,77.5,12.84,2.58,3.22,4.1,OFF,1.31,1.7,2.1,20,44,2.3,6.9,ON,ON,14.6
158.180,3334,21.8,1.300,395.78,0,77.5,12.84,2.65,3.22,4.1,OFF,1.31,1.7,2.2,20,44,2.3,6.9,ON,ON,14.8
158.220,3252,21.8,1.300,395.94,0,77.5,12.85,2.58,3.22,4.1,OFF,1.31,1.7,2.3,20,44,2.3,6.9,ON,ON,14.8
158.260,3331,21.9,1.300,396.09,0,77.5,12.85,2.65,3.22,4.1,OFF,1.31,1.7,2.2,20,44,2.3,6.9,ON,ON,14.0
158.300,3283,21.9,1.300,396.25,0,77.5,12.84,2.61,3.22,4.1,OFF,1.31,1.7,2.1,20,44,2.3,6.9,ON,ON,13.9
158.340,3369,21.8,1.300,396.41,0,77.5,12.85,2.70,3.23,4.1,OFF,1.31,1.7,2.1,21,44,2.3,6.9,ON,ON,14.0
158.380,3244,21.9,1.300,396.56,0,77.5,12.84,2.60,3.22,4.1,OFF,1.31,1.7,2.1,20,44,2.3,6.9,ON,ON,14.0
158.420,3379,21.7,1.300,396.72,0,77.5,12.86,2.70,3.22,4.1,OFF,1.31,1.7,2.1,21,44,2.3,6.9,ON,ON,14.0
158.460,3249,21.9,1.300,396.87,0,77.5,12.85,2.62,3.22,4.1,OFF,1.31,1.7,2.1,20,44,2.3,6.9,ON,ON,14.0
158.500,3380,21.9,1.300,397.03,0,77.5,12.86,2.69,3.22,4.1,OFF,1.31,1.7,2.1,21,44,2.3,6.9,ON,ON,14.0
158.540,3403,21.9,1.299,397.19,0,77.5,12.85,2.66,3.22,4.1,OFF,1.31,1.7,2.1,20,44,2.3,6.9,ON,ON,14.9
158.580,3345,21.8,1.299,397.36,0,77.5,12.85,2.70,3.22,4.1,OFF,1.31,1.7,2.2,21,44,2.3,6.9,ON,ON,15.1
158.620,3409,22.1,1.299,397.53,0,77.5,12.85,2.67,3.22,4.1,OFF,1.31,1.7,2.3,20,44,2.3,6.9,ON,ON,15.0
158.660,3346,22.0,1.298,397.70,0,77.5,12.85,2.72,3.22,4.1,OFF,1.31,1.7,2.1,20,44,2.3,6.9,ON,ON,15.0
158.700,3409,22.0,1.298,397.86,0,77.5,12.85,2.70,3.22,4.1,OFF,1.31,1.7,2.3,21,44,2.3,6.9,ON,ON,14.9
158.740,3288,22.1,1.298,398.01,0,77.5,12.85,2.68,3.22,4.1,OFF,1.31,1.7,2.0,21,44,2.3,6.9,ON,ON,13.8
158.780,3407,22.0,1.298,398.16,0,77.5,12.86,2.71,3.22,4.1,OFF,1.31,1.7,2.1,20,44,2.3,6.9,ON,ON,13.8
158.820,3350,22.0,1.297,398.30,0,77.5,12.86,2.69,3.22,4.1,OFF,1.31,1.7,2.0,20,44,2.3,6.9,ON,ON,12.7
158.860,3447,22.2,1.297,398.44,0,77.5,12.85,2.77,3.22,4.1,OFF,1.31,1.7,1.9,21,44,2.3,6.9,ON,ON,12.6
158.900,3334,22.1,1.297,398.58,0,77.5,12.86,2.66,3.23,4.1,OFF,1.31,1.7,1.8,20,44,2.3,6.9,ON,ON,12.7
158.940,3392,22.2,1.297,398.72,0,77.5,12.86,2.71,3.22,4.1,OFF,1.31,1.7,1.9,21,44,2.3,6.9,ON,ON,12.6
158.980,3331,22.0,1.297,398.85,0,77.5,12.85,2.67,3.22,4.1,OFF,1.31,1.7,1.7,20,44,2.3,6.9,ON,ON,11.7
159.020,3386,22.1,1.297,398.98,0,77.5,12.84,2.74,3.22,4.1,OFF,1.31,1.7,1.7,21,44,2.3,6.9,ON,ON,11.8
159.060,3413,22.1,1.298,399.11,0,77.5,12.86,2.72,3.22,4.1,OFF,1.31,1.7,1.7,20,44,2.3,6.9,ON,ON,11.7
159.100,3403,22.1,1.297,399.23,0,77.5,12.85,2.76,3.22,4.1,OFF,1.31,1.7,1.6,21,44,2.3,6.9,ON,ON,11.0
159.140,3441,22.1,1.297,399.36,0,77.5,12.86,2.76,3.22,4.1,OFF,1.31,1.7,1.6,21,44,2.3,6.9,ON,ON,12.0
159.180,3370,22.1,1.297,399.51,0,77.5,12.86,2.75,3.22,4.1,OFF,1.31,1.7,1.7,21,44,2.3,6.9,ON,ON,13.2
159.220,3394,22.0,1.298,399.66,0,77.5,12.86,2.73,3.22,4.1,OFF,1.31,1.7,2.0,21,44,2.3,6.9,ON,ON,13.4
159.260,3357,22.1,1.298,399.80,0,77.5,12.85,2.70,3.23,4.1,OFF,1.31,1.7,2.0,20,44,2.3,6.9,ON,ON,13.2
159.300,3442,22.2,1.298,399.94,0,77.5,12.86,2.77,3.23,4.1,OFF,1.31,1.7,1.8,21,44,2.3,6.9,ON,ON,12.2
159.340,3483,22.1,1.298,400.08,0,77.5,12.85,2.78,3.22,4.1,OFF,1.31,1.7,1.8,21,44,2.3,6.9,ON,ON,12.3
159.380,3356,22.1,1.298,400.22,0,77.5,12.87,2.77,3.22,4.1,OFF,1.31,1.7,1.9,21,44,2.3,6.9,ON,ON,13.2
159.420,3452,22.2,1.295,400.38,0,77.5,12.84,2.74,3.22,4.1,OFF,1.31,1.7,2.0,21,44,2.3,6.9,ON,ON,14.0
159.460,3485,22.2,1.296,400.54,0,77.5,12.85,2.83,3.22,4.1,OFF,1.31,1.7,2.0,21,44,2.3,6.9,ON,ON,14.2
159.500,3547,22.1,1.293,400.70,0,77.5,12.85,2.89,3.22,4.1,OFF,1.31,1.7,2.0,21,44,2.3,6.9,ON,ON,14.3
159.540,3350,22.2,1.300,400.86,0,77.5,12.85,2.75,3.23,4.1,OFF,1.31,1.7,2.0,21,44,2.3,6.9,ON,ON,14.3
159.580,3410,22.2,1.300,401.02,0,77.5,12.86,2.74,3.22,4.1,OFF,1.31,1.7,2.1,21,44,2.3,6.9,ON,ON,14.3
159.620,3415,22.2,1.300,401.18,0,77.5,12.84,2.76,3.22,4.1,OFF,1.31,1.7,2.1,21,44,2.3,6.9,ON,ON,14.6
159.660,3427,22.2,1.300,401.34,0,77.5,12.85,2.77,3.22,4.1,OFF,1.31,1.7,2.1,21,44,2.3,6.9,ON,ON,14.6
159.700,3443,22.2,1.300,401.50,0,77.6,12.84,2.74,3.22,4.1,OFF,1.31,1.7,2.1,21,44,2.3,6.9,ON,ON,14.6
159.740,3406,22.2,1.300,401.67,0,77.6,12.84,2.78,3.22,4.1,OFF,1.31,1.7,2.1,21,44,2.3,6.9,ON,ON,14.6
159.780,3453,22.2,1.300,401.83,0,77.6,12.85,2.78,3.22,4.1,OFF,1.31,1.7,2.1,21,44,2.3,6.9,ON,ON,14.6
159.820,3372,22.2,1.300,401.99,0,77.6,12.85,2.72,3.22,4.1,OFF,1.31,1.7,2.1,21,44,2.3,6.9,ON,ON,14.5
159.860,3435,22.3,1.300,402.16,0,77.6,12.82,2.77,3.22,4.1,OFF,1.31,1.7,2.1,21,44,2.3,6.9,ON,ON,14.6
159.900,3407,22.2,1.300,402.33,0,77.6,12.83,2.76,3.22,4.1,OFF,1.31,1.7,2.3,21,44,2.3,6.9,ON,ON,15.4
159.940,3456,22.3,1.299,402.49,0,77.6,12.82,2.79,3.22,4.1,OFF,1.31,1.7,2.2,21,44,2.3,6.9,ON,ON,15.3
159.980,3420,22.2,1.292,402.65,0,77.6,12.83,2.78,3.22,4.1,OFF,1.32,1.7,2.1,21,44,2.3,6.9,ON,ON,14.5
160.020,3424,22.4,1.293,402.81,0,77.6,12.83,2.80,3.22,4.1,OFF,1.32,1.7,2.0,21,44,2.3,6.9,ON,ON,14.5
160.060,3515,22.3,1.297,402.97,0,77.6,12.84,2.84,3.22,4.1,OFF,1.32,1.7,2.1,21,44,2.3,6.9,ON,ON,14.5
160.100,3397,22.3,1.300,403.13,0,77.6,12.82,2.78,3.22,4.1,OFF,1.32,1.7,2.1,21,44,2.3,6.9,ON,ON,13.7
160.140,3442,22.4,1.300,403.28,0,77.5,12.84,2.80,3.22,4.1,OFF,1.32,1.7,2.0,21,44,2.3,6.9,ON,ON,13.5
160.180,3454,22.3,1.300,403.43,0,77.5,12.82,2.83,3.21,4.1,OFF,1.32,1.7,1.9,21,44,2.3,6.9,ON,ON,13.6
160.220,3411,22.4,1.300,403.58,0,77.5,12.82,2.75,3.22,4.1,OFF,1.32,1.7,1.9,21,44,2.3,6.9,ON,ON,13.6
160.260,3410,22.3,1.295,403.74,0,77.5,12.83,2.75,3.23,4.1,OFF,1.32,1.7,2.0,21,44,2.3,6.9,ON,ON,14.4
160.300,3490,19.4,1.293,403.90,0,77.5,12.82,2.80,3.22,4.1,OFF,1.32,1.7,2.1,21,43,2.3,6.9,ON,ON,14.6
160.340,3477,17.8,1.294,404.06,0,77.5,12.82,2.87,3.21,4.1,OFF,1.32,1.7,2.1,21,43,2.3,6.9,ON,ON,14.6
160.380,3475,17.0,1.299,404.23,0,77.5,12.82,2.82,3.19,4.1,OFF,1.32,1.7,2.2,21,43,2.3,6.9,ON,ON,14.6
160.420,3459,13.9,1.287,404.38,0,77.5,12.82,2.84,3.19,4.1,OFF,1.32,1.7,2.1,20,42,2.3,6.9,ON,ON,14.4
160.460,3507,13.0,1.270,404.53,0,77.5,12.82,2.88,3.16,4.1,OFF,1.32,1.7,2.0,20,41,2.3,6.9,ON,ON,13.1
160.500,3420,12.9,1.250,404.67,0,77.5,12.80,2.81,3.15,4.1,OFF,1.32,1.7,2.0,20,41,2.3,6.9,ON,ON,13.1
160.540,3371,12.7,1.242,404.81,0,77.5,12.83,2.74,3.15,4.1,OFF,1.32,1.7,2.0,19,41,2.3,6.9,ON,ON,12.8
160.580,3384,12.6,1.211,404.95,0,77.5,12.83,2.73,3.14,4.1,OFF,1.32,1.7,2.0,20,41,2.3,6.9,ON,ON,12.7
