TIME,RPM,TPS,Marcha,Temp._do_motor,Temp._do_Ar,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível
77.330,1932,6.2,0,76.6,-25.0,13.07,1.48,3.23,2.5
77.370,1948,6.2,0,76.6,-25.0,13.07,1.54,3.23,2.5
77.410,1964,6.2,0,76.7,-25.0,13.08,1.50,3.23,2.5
77.450,1934,6.3,0,76.7,-25.0,13.06,1.53,3.23,2.5
77.490,1949,6.2,0,76.7,-25.0,13.06,1.57,3.24,2.5
77.530,1969,6.2,0,76.7,-25.0,13.07,1.52,3.23,2.5
77.570,1965,6.3,0,76.7,-25.0,13.08,1.56,3.23,2.5
77.610,1921,6.2,0,76.7,-25.0,13.08,1.49,3.23,2.5
77.650,1928,6.3,0,76.7,-25.0,13.06,1.51,3.23,2.5
77.690,1991,6.2,0,76.7,-25.0,13.08,1.58,3.23,2.5
77.730,1962,6.3,0,76.7,-25.0,13.08,1.56,3.23,2.5
77.770,1957,6.2,0,76.7,-25.0,13.06,1.52,3.23,2.5
77.810,1938,6.2,0,76.7,-25.0,13.06,1.56,3.23,2.5
77.850,1995,6.2,0,76.8,-25.0,13.08,1.58,3.23,2.5
77.890,2011,6.3,0,76.8,-25.0,13.09,1.59,3.23,2.5
77.930,1947,6.2,0,76.8,-25.0,13.06,1.52,3.23,2.5
77.970,1954,6.2,0,76.8,-25.0,13.06,1.52,3.23,2.5
78.010,1975,6.2,0,76.8,-25.0,13.08,1.55,3.23,2.5
78.050,1972,6.2,0,76.8,-25.0,13.08,1.53,3.23,2.5
78.090,1959,6.3,0,76.8,-25.0,13.06,1.52,3.23,2.5
78.130,1974,6.2,0,76.8,-25.0,13.07,1.58,3.23,2.5
78.170,1958,6.2,0,76.8,-25.0,13.08,1.53,3.23,2.5
78.210,1970,6.3,0,76.9,-25.0,13.07,1.53,3.23,2.5
78.250,1949,6.2,0,76.9,-25.0,13.06,1.53,3.23,2.5
78.290,1941,6.2,0,76.9,-25.0,13.06,1.49,3.23,2.5
78.330,1950,6.2,0,76.9,-25.0,13.08,1.50,3.23,2.5
78.370,1981,6.2,0,76.9,-25.0,13.08,1.57,3.22,2.5
78.410,1988,6.2,0,76.9,-25.0,13.06,1.55,3.22,2.5
78.450,1946,6.2,0,76.9,-25.0,13.06,1.50,3.23,2.5
78.490,1960,6.2,0,76.9,-25.0,13.08,1.56,3.23,2.5
78.530,2008,6.2,0,76.9,-25.0,13.06,1.59,3.23,2.5
78.570,1976,6.2,0,76.9,-25.0,13.06,1.47,3.23,2.5
78.610,1942,6.2,0,77.0,-25.0,13.06,1.53,3.22,2.5
78.650,1910,6.1,0,77.0,-25.0,13.08,1.48,3.24,2.5
78.690,1946,6.1,0,77.0,-25.0,13.06,1.54,3.23,2.5
78.730,2011,6.1,0,77.0,-25.0,13.05,1.61,3.23,2.5
78.770,2040,6.0,0,77.0,-25.0,13.08,1.63,3.23,2.5
78.810,1988,4.5,0,77.0,-25.0,13.06,1.56,3.23,2.5
78.850,1981,4.5,0,77.0,-25.0,13.06,1.59,3.22,2.5
78.890,1986,4.4,0,77.0,-25.0,13.06,1.53,3.22,2.5
78.930,1923,4.3,0,77.0,-25.0,13.07,1.51,3.22,2.5
78.970,1977,4.3,0,77.0,-25.0,13.06,1.54,3.22,2.5
79.010,1921,4.3,0,77.0,-25.0,13.08,1.48,3.23,2.5
79.050,1976,4.2,0,77.0,-25.0,13.08,1.62,3.21,2.5
79.090,2043,2.2,0,77.1,-25.0,13.08,1.60,3.22,2.5
79.130,1995,2.0,0,77.1,-25.0,13.08,1.49,3.21,2.5
79.170,1915,2.0,0,77.1,-25.0,13.06,1.49,3.21,2.5
79.210,1926,2.0,0,77.1,-25.0,13.08,1.45,3.20,2.5
79.250,1949,2.0,0,77.1,-25.0,13.07,1.52,3.21,2.5
79.290,1976,2.0,0,77.1,-25.0,13.08,1.58,3.20,2.5
79.330,1939,2.0,0,77.1,-25.0,13.07,1.47,3.20,2.5
79.370,1886,2.0,0,77.1,-25.0,13.08,1.44,3.21,2.5
79.410,1884,2.0,0,77.2,-25.0,13.08,1.45,3.21,2.5
79.450,1885,2.0,0,77.2,-25.0,13.07,1.44,3.21,2.5
79.490,1901,2.0,0,77.2,-25.0,13.07,1.51,3.21,2.5
79.530,1921,2.0,0,77.2,-25.0,13.07,1.48,3.21,2.5
79.570,1895,2.0,0,77.2,-25.0,13.07,1.42,3.21,2.5
79.610,1869,2.0,0,77.2,-25.0,13.08,1.45,3.21,2.5
79.650,1852,1.9,0,77.2,-25.0,13.09,1.39,3.21,2.5
79.690,1858,2.0,0,77.2,-25.0,13.07,1.43,3.22,2.5
79.730,1899,2.0,0,77.2,-25.0,13.08,1.49,3.21,2.5
79.770,1879,2.0,0,77.2,-25.0,13.09,1.40,3.21,2.5
79.810,1821,2.0,0,77.3,-25.0,13.07,1.36,3.22,2.5
79.850,1834,1.7,0,77.3,-25.0,13.09,1.37,3.22,2.5
79.890,1831,1.4,0,77.3,-25.0,13.08,1.40,3.22,2.5
79.930,1817,1.3,0,77.3,-25.0,13.09,1.41,3.21,2.5
79.970,1808,1.3,0,77.3,-25.0,13.07,1.36,3.22,2.5
80.010,1773,1.3,0,77.3,-25.0,13.06,1.31,3.22,2.5
80.050,1701,1.3,0,77.3,-25.0,13.07,1.21,3.22,2.5
80.090,1739,1.3,0,77.3,-25.0,13.08,1.34,3.22,2.5
80.130,1830,1.7,0,77.3,-25.0,13.07,1.40,3.22,2.5
80.170,1817,1.7,0,77.3,-25.0,13.08,1.37,3.22,2.5
80.210,1811,1.8,0,77.3,-25.0,13.08,1.38,3.21,2.5
80.250,1710,1.7,0,77.4,-25.0,13.08,1.22,3.22,2.5
80.290,1676,1.8,0,77.4,-25.0,13.06,1.23,3.23,2.5
80.330,1696,1.8,0,77.4,-25.0,13.08,1.23,3.23,2.5
80.370,1789,1.8,0,77.4,-25.0,13.09,1.34,3.22,2.5
80.410,1807,1.8,0,77.4,-25.0,13.06,1.33,3.22,2.5
80.450,1669,1.8,0,77.4,-25.0,13.08,1.17,3.23,2.5
80.490,1664,1.6,0,77.4,-25.0,13.07,1.23,3.23,2.5
80.530,1770,1.6,0,77.4,-25.0,13.08,1.28,3.23,2.5
80.570,1733,1.7,0,77.4,-25.0,13.06,1.28,3.23,2.5
80.610,1670,1.8,0,77.5,-25.0,13.07,1.19,3.23,2.5
80.650,1682,1.9,0,77.5,-25.0,13.08,1.26,3.23,2.5
80.690,1770,1.9,0,77.5,-25.0,13.08,1.32,3.23,2.5
80.730,1766,1.9,0,77.5,-25.0,13.07,1.27,3.23,2.5
80.770,1679,1.9,0,77.5,-25.0,13.06,1.20,3.24,2.5
80.810,1679,1.9,0,77.5,-25.0,13.07,1.20,3.23,2.5
80.850,1693,1.9,0,77.5,-25.0,13.07,1.24,3.23,2.5
80.890,1713,2.0,0,77.5,-25.0,13.06,1.25,3.23,2.5
80.930,1665,2.0,0,77.5,-25.0,13.05,1.22,3.23,2.5
80.970,1657,2.0,0,77.5,-25.0,13.08,1.21,3.23,2.5
81.010,1716,2.1,0,77.6,-25.0,13.06,1.27,3.23,2.5
81.050,1702,2.2,0,77.6,-25.0,13.08,1.25,3.23,2.5
81.090,1657,2.2,0,77.6,-25.0,13.06,1.22,3.23,2.5
81.130,1652,2.2,0,77.6,-25.0,13.06,1.18,3.24,2.5
81.170,1653,2.2,0,77.6,-25.0,13.06,1.17,3.24,2.5
81.210,1705,2.2,0,77.6,-25.0,13.07,1.25,3.24,2.5
81.250,1720,2.2,0,77.6,-25.0,13.05,1.21,3.23,2.5
81.290,1594,2.2,0,77.6,-25.0,13.06,1.17,3.24,2.5
81.330,1623,2.2,0,77.6,-25.0,13.06,1.20,3.24,2.5
81.370,1700,2.2,0,77.6,-25.0,13.08,1.26,3.24,2.5
81.410,1700,2.2,0,77.7,-25.0,13.07,1.15,3.23,2.5
81.450,1611,2.2,0,77.7,-25.0,13.08,1.16,3.24,2.5
81.490,1630,2.2,0,77.7,-25.0,13.07,1.23,3.24,2.5
81.530,1718,2.2,0,77.7,-25.0,13.06,1.27,3.23,2.5
81.570,1678,2.2,0,77.7,-25.0,13.08,1.21,3.24,2.5
81.610,1666,2.2,0,77.7,-25.0,13.08,1.19,3.23,2.5
81.650,1625,2.2,0,77.7,-25.0,13.05,1.17,3.24,2.5
81.690,1633,2.2,0,77.7,-25.0,13.07,1.20,3.24,2.5
81.730,1726,2.2,0,77.7,-25.0,13.06,1.33,3.23,2.5
81.770,1764,2.2,0,77.8,-25.0,13.08,1.20,3.23,2.5
81.810,1630,2.2,0,77.8,-25.0,13.05,1.15,3.24,2.5
81.850,1625,2.2,0,77.8,-25.0,13.06,1.12,3.24,2.5
81.890,1645,4.8,0,77.8,-25.0,13.05,1.21,3.23,2.5
81.930,1720,5.5,0,77.8,-25.0,13.07,1.25,3.23,2.5
81.970,1709,5.5,0,77.8,-25.0,13.06,1.27,3.24,2.5
82.010,1718,5.5,0,77.8,-25.0,13.07,1.20,3.24,2.5
82.050,1636,5.5,0,77.8,-25.0,13.05,1.14,3.24,2.5
82.090,1613,5.5,0,77.8,-25.0,13.08,1.19,3.25,2.5
82.130,1714,5.5,0,77.8,-25.0,13.05,1.25,3.25,2.5
82.170,1710,5.5,0,77.8,-25.0,13.05,1.26,3.25,2.5
82.210,1693,5.5,0,77.9,-25.0,13.06,1.23,3.25,2.5
82.250,1715,5.5,0,77.9,-25.0,13.07,1.27,3.25,2.5
82.290,1685,5.5,0,77.9,-25.0,13.06,1.23,3.26,2.5
82.330,1690,5.6,0,77.9,-25.0,13.06,1.27,3.25,2.5
82.370,1748,6.6,0,77.9,-25.0,13.06,1.29,3.25,2.5
82.410,1731,6.7,0,77.9,-25.0,13.06,1.25,3.25,2.5
82.450,1716,6.7,0,77.9,-25.0,13.06,1.27,3.26,2.5
82.490,1704,6.7,0,77.9,-25.0,13.06,1.21,3.25,2.5
82.530,1722,6.7,0,77.9,-25.0,13.08,1.28,3.25,2.5
82.570,1743,6.7,0,77.9,-25.0,13.07,1.30,3.25,2.5
82.610,1748,6.7,0,78.0,-25.0,13.05,1.28,3.25,2.5
82.650,1723,6.7,0,78.0,-25.0,13.09,1.30,3.25,2.5
82.690,1774,6.7,0,78.0,-25.0,13.07,1.28,3.26,2.5
82.730,1708,6.7,0,78.0,-25.0,13.07,1.22,3.26,2.5
82.770,1743,6.7,0,78.0,-25.0,13.08,1.28,3.26,2.5
82.810,1858,6.7,0,78.0,-25.0,13.07,1.41,3.25,2.5
