TIME,RPM,TPS,Distância,Marcha,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível,Lenta,Velocidade_de_referência
49.740,3455,21.3,321.83,0,78.9,12.64,2.59,3.14,2.6,OFF,22.0
49.780,3397,21.4,322.05,0,78.9,12.64,2.52,3.14,2.6,OFF,20.3
49.820,3389,21.3,322.25,0,78.9,12.66,2.51,3.14,2.6,OFF,18.4
49.860,3376,21.4,322.45,0,78.9,12.66,2.51,3.14,2.6,OFF,18.0
49.900,3393,21.3,322.65,0,78.9,12.64,2.52,3.14,2.6,OFF,17.9
49.940,3417,21.3,322.83,0,78.9,12.64,2.52,3.13,2.6,OFF,17.2
49.980,3368,21.3,323.00,0,78.9,12.67,2.49,3.14,2.6,OFF,15.5
50.020,3408,21.4,323.17,0,78.9,12.67,2.52,3.13,2.6,OFF,15.3
50.060,3395,21.4,323.35,0,78.9,12.66,2.51,3.13,2.6,OFF,15.3
50.100,3404,21.3,323.52,0,78.9,12.64,2.52,3.14,2.6,OFF,15.4
50.140,3409,21.4,323.69,0,78.9,12.66,2.54,3.14,2.6,OFF,15.4
50.180,3386,21.4,323.86,0,78.9,12.65,2.52,3.14,2.6,OFF,15.4
50.220,3433,21.3,324.03,0,78.9,12.65,2.58,3.14,2.6,OFF,15.4
50.260,3439,21.3,324.20,0,78.9,12.66,2.56,3.14,2.6,OFF,15.4
50.300,3417,21.4,324.37,0,78.9,12.65,2.53,3.14,2.6,OFF,15.4
50.340,3456,21.4,324.56,0,78.9,12.64,2.58,3.14,2.6,OFF,15.7
50.380,3427,21.3,324.77,0,78.9,12.65,2.53,3.13,2.6,OFF,19.0
50.420,3415,21.3,324.98,0,78.9,12.67,2.56,3.14,2.6,OFF,19.3
50.460,3425,21.4,325.20,0,78.9,12.66,2.54,3.14,2.6,OFF,19.3
50.500,3379,21.4,325.42,0,78.9,12.66,2.51,3.13,2.6,OFF,19.4
50.540,3435,21.2,325.64,0,78.9,12.65,2.56,3.14,2.6,OFF,20.0
50.580,3406,21.4,325.86,0,78.9,12.65,2.54,3.14,2.6,OFF,20.0
50.620,3401,21.3,326.08,0,78.9,12.66,2.53,3.14,2.6,OFF,19.8
50.660,3410,21.4,326.28,0,78.9,12.66,2.51,3.14,2.6,OFF,18.2
50.700,3401,21.3,326.46,0,78.9,12.67,2.50,3.14,2.6,OFF,16.3
50.740,3397,21.4,326.65,0,78.9,12.66,2.55,3.14,2.6,OFF,16.7
50.780,3395,21.3,326.83,0,78.9,12.66,2.53,3.13,2.6,OFF,16.7
50.820,3429,21.3,327.02,0,78.9,12.65,2.57,3.15,2.6,OFF,16.7
50.860,3443,21.3,327.20,0,78.9,12.66,2.60,3.14,2.6,OFF,16.6
50.900,3439,21.4,327.38,0,78.9,12.66,2.56,3.14,2.6,OFF,16.1
50.940,3448,21.3,327.56,0,78.9,12.66,2.58,3.14,2.6,OFF,16.1
50.980,3424,21.4,327.74,0,78.9,12.65,2.53,3.14,2.6,OFF,16.1
51.020,3470,21.4,327.92,0,78.9,12.66,2.57,3.14,2.6,OFF,16.1
51.060,3475,21.3,328.09,0,78.9,12.65,2.61,3.15,2.6,OFF,16.1
51.100,3432,21.4,328.27,0,78.9,12.66,2.61,3.14,2.6,OFF,15.6
51.140,3449,21.3,328.44,0,78.9,12.67,2.58,3.14,2.6,OFF,15.6
51.180,3443,21.3,328.61,0,78.9,12.67,2.59,3.14,2.6,OFF,15.6
51.220,3457,21.4,328.79,0,78.9,12.68,2.58,3.14,2.6,OFF,16.2
51.260,3433,21.2,329.00,0,78.9,12.69,2.53,3.14,2.6,OFF,16.8
51.300,3459,21.3,329.26,0,79.0,12.68,2.59,3.14,2.6,OFF,22.1
51.340,3471,21.4,329.55,0,79.0,12.68,2.59,3.13,2.6,OFF,26.0
51.380,3458,21.4,329.86,0,79.0,12.69,2.60,3.14,2.6,OFF,27.9
51.420,3466,21.3,330.17,0,79.0,12.67,2.61,3.14,2.6,OFF,27.4
51.460,3458,21.4,330.44,0,78.9,12.69,2.59,3.14,2.6,OFF,25.6
51.500,3470,21.4,330.71,0,79.0,12.69,2.55,3.14,2.6,OFF,24.2
51.540,3413,21.4,330.98,0,79.0,12.68,2.53,3.14,2.6,OFF,24.1
51.580,3434,21.3,331.25,0,79.0,12.69,2.53,3.14,2.6,OFF,24.1
51.620,3389,21.3,331.50,0,79.0,12.68,2.51,3.13,2.6,OFF,23.7
51.660,3401,21.4,331.74,0,79.0,12.69,2.54,3.14,2.6,OFF,21.8
51.700,3425,21.4,331.97,0,79.0,12.69,2.53,3.15,2.6,OFF,20.4
51.740,3435,21.3,332.24,0,79.0,12.68,2.56,3.14,2.6,OFF,23.8
51.780,3446,21.3,332.52,0,79.0,12.68,2.54,3.14,2.6,OFF,25.1
51.820,3428,21.4,332.78,0,79.0,12.69,2.55,3.14,2.6,OFF,23.5
51.860,3429,21.4,333.04,0,79.0,12.70,2.51,3.14,2.6,OFF,23.4
51.900,3452,21.3,333.31,0,79.0,12.71,2.55,3.14,2.6,OFF,23.9
51.940,3438,21.4,333.57,0,79.0,12.71,2.55,3.13,2.6,OFF,23.8
51.980,3441,21.4,333.82,0,79.0,12.70,2.59,3.13,2.6,OFF,22.2
52.020,3434,21.4,334.04,0,79.0,12.71,2.57,3.14,2.6,OFF,20.2
52.060,3445,21.4,334.24,0,79.0,12.71,2.56,3.14,2.6,OFF,18.3
52.100,3455,21.4,334.42,0,79.0,12.71,2.57,3.14,2.6,OFF,16.4
52.140,3435,21.3,334.60,0,79.0,12.71,2.54,3.14,2.6,OFF,16.2
52.180,3453,21.4,334.78,0,79.0,12.70,2.58,3.15,2.6,OFF,16.1
52.220,3431,21.3,334.95,0,79.0,12.71,2.55,3.14,2.6,OFF,15.6
52.260,3437,21.4,335.13,0,79.0,12.72,2.56,3.14,2.6,OFF,15.6
52.300,3451,21.4,335.30,0,79.0,12.72,2.57,3.14,2.6,OFF,15.6
52.340,3435,21.4,335.47,0,79.0,12.73,2.55,3.14,2.6,OFF,15.6
52.380,3476,21.4,335.65,0,79.0,12.72,2.60,3.14,2.6,OFF,15.6
52.420,3487,21.3,335.82,0,79.0,12.72,2.61,3.14,2.6,OFF,15.6
52.460,3485,21.3,336.00,0,79.0,12.73,2.62,3.14,2.6,OFF,16.2
52.500,3537,21.4,336.18,0,79.0,12.71,2.63,3.14,2.6,OFF,16.3
52.540,3525,21.4,336.36,0,79.0,12.72,2.67,3.13,2.6,OFF,16.4
52.580,3537,21.3,336.55,0,79.0,12.72,2.68,3.15,2.6,OFF,16.4
52.620,3504,21.4,336.73,0,79.0,12.69,2.66,3.13,2.6,OFF,16.4
52.660,3523,21.3,336.91,0,79.0,12.72,2.70,3.14,2.6,OFF,16.5
52.700,3558,21.3,337.10,0,79.0,12.71,2.69,3.13,2.6,OFF,16.5
52.740,3523,21.4,337.28,0,79.0,12.73,2.65,3.14,2.6,OFF,16.6
52.780,3569,21.3,337.46,0,79.0,12.71,2.66,3.15,2.6,OFF,16.1
52.820,3548,21.4,337.64,0,79.1,12.71,2.67,3.12,2.6,OFF,16.0
52.860,3590,21.6,337.81,0,79.1,12.69,2.74,3.15,2.6,OFF,16.0
52.900,3601,21.5,337.99,0,79.1,12.66,2.74,3.13,2.6,OFF,16.1
52.940,3601,21.7,338.17,0,79.1,12.70,2.72,3.14,2.6,OFF,16.1
52.980,3598,21.6,338.35,0,79.1,12.70,2.73,3.14,2.6,OFF,16.2
53.020,3607,21.7,338.53,0,79.1,12.70,2.74,3.14,2.6,OFF,16.2
53.060,3604,21.9,338.71,0,79.1,12.72,2.75,3.14,2.6,OFF,16.2
53.100,3597,21.9,338.89,0,79.1,12.71,2.74,3.14,2.6,OFF,16.3
53.140,3549,21.9,339.07,0,79.1,12.69,2.67,3.14,2.6,OFF,16.2
53.180,3584,22.0,339.25,0,79.1,12.71,2.69,3.14,2.6,OFF,16.2
53.220,3613,22.0,339.43,0,79.1,12.71,2.74,3.15,2.6,OFF,16.2
53.260,3624,22.0,339.61,0,79.1,12.73,2.77,3.14,2.6,OFF,16.2
53.300,3631,22.0,339.79,0,79.1,12.72,2.78,3.15,2.6,OFF,16.2
53.340,3609,22.1,339.98,0,79.1,12.72,2.74,3.14,2.6,OFF,16.9
53.380,3643,22.1,340.17,0,79.1,12.71,2.77,3.15,2.6,OFF,17.0
53.420,3661,22.1,340.36,0,79.1,12.72,2.76,3.15,2.6,OFF,17.0
53.460,3657,22.1,340.55,0,79.1,12.71,2.81,3.14,2.6,OFF,17.0
53.500,3689,22.1,340.74,0,79.1,12.72,2.84,3.15,2.6,OFF,17.1
53.540,3695,22.1,340.93,0,79.1,12.71,2.84,3.15,2.6,OFF,17.2
53.580,3719,22.2,341.12,0,79.1,12.73,2.83,3.15,2.6,OFF,17.2
53.620,3761,22.1,341.32,0,79.1,12.71,2.84,3.15,2.6,OFF,17.3
53.660,3784,22.1,341.51,0,79.1,12.73,2.93,3.14,2.6,OFF,17.3
53.700,3764,22.1,341.69,0,79.1,12.71,2.93,3.15,2.6,OFF,16.8
53.740,3809,22.1,341.87,0,79.1,12.71,2.94,3.14,2.6,OFF,15.9
53.780,3790,22.2,342.05,0,79.1,12.72,2.95,3.15,2.6,OFF,15.9
53.820,3803,22.2,342.22,0,79.1,12.71,2.94,3.15,2.6,OFF,16.0
53.860,3795,22.3,342.40,0,79.1,12.71,2.95,3.14,2.6,OFF,16.0
53.900,3813,22.2,342.58,0,79.1,12.69,2.93,3.14,2.6,OFF,16.1
53.940,3866,22.3,342.76,0,79.1,12.70,2.96,3.14,2.6,OFF,16.1
53.980,3878,22.1,342.94,0,79.1,12.69,3.02,3.14,2.6,OFF,16.1
54.020,3887,22.2,343.12,0,79.1,12.71,3.05,3.13,2.6,OFF,16.2
54.060,3915,22.1,343.30,0,79.1,12.71,3.04,3.14,2.6,OFF,16.2
54.100,3937,22.2,343.48,0,79.2,12.69,3.11,3.13,2.6,OFF,16.4
54.140,3940,22.2,343.66,0,79.2,12.71,3.07,3.12,2.6,OFF,16.3
54.180,4005,22.2,343.83,0,79.2,12.69,3.09,3.14,2.6,OFF,15.3
54.220,4034,22.1,343.98,0,79.2,12.69,3.16,3.13,2.6,OFF,14.4
54.260,4129,22.2,344.14,0,79.2,12.69,3.29,3.12,2.6,OFF,14.2
54.300,4190,22.2,344.29,0,79.2,12.71,3.35,3.11,2.6,OFF,13.3
54.340,4256,22.2,344.42,0,79.2,12.71,3.41,3.10,2.6,OFF,12.5
54.380,4372,22.1,344.58,0,79.2,12.70,3.49,3.10,2.6,OFF,13.6
54.420,4502,22.2,344.74,0,79.2,12.70,3.67,3.08,2.6,OFF,14.2
54.460,4654,22.2,344.89,0,79.2,12.70,3.84,3.06,2.6,OFF,14.3
54.500,4821,22.2,345.05,0,79.2,12.69,3.99,3.05,2.6,OFF,14.3
54.540,4963,22.1,345.21,0,79.2,12.67,4.15,3.02,2.6,OFF,14.3
54.580,5139,21.8,345.37,0,79.2,12.68,4.31,3.01,2.6,OFF,14.3
54.620,5240,19.6,345.52,0,79.2,12.68,4.44,2.99,2.6,OFF,14.1
54.660,5212,19.1,345.66,0,79.2,12.67,4.50,2.96,2.6,OFF,12.5
54.700,5075,18.8,345.79,0,79.2,12.65,4.44,2.94,2.6,OFF,12.4
54.740,4989,18.6,345.93,0,79.2,12.66,4.32,2.92,2.6,OFF,12.4
54.780,4946,18.7,346.07,0,79.2,12.66,4.26,2.92,2.6,OFF,12.3
54.820,4873,18.6,346.21,0,79.2,12.65,4.20,2.92,2.6,OFF,11.9
54.860,4744,18.7,346.35,0,79.2,12.66,4.02,2.93,2.6,OFF,13.3
54.900,4619,18.6,346.50,0,79.2,12.66,3.92,2.93,2.6,OFF,13.3
54.940,4530,18.2,346.64,0,79.2,12.66,3.83,2.94,2.6,OFF,12.9
54.980,4413,18.2,346.79,0,79.2,12.66,3.72,2.95,2.6,OFF,12.8
55.020,4259,18.1,346.92,0,79.2,12.67,3.49,2.97,2.6,OFF,12.4
55.060,4102,18.1,347.06,0,79.2,12.65,3.39,2.98,2.6,OFF,12.3
55.100,3985,18.1,347.18,0,79.2,12.68,3.22,3.00,2.6,OFF,11.1
55.140,3769,18.1,347.30,0,79.2,12.68,2.98,3.03,2.6,OFF,10.7
55.180,3608,18.1,347.45,0,79.2,12.67,2.80,3.04,2.6,OFF,12.4
55.220,3549,18.1,347.60,0,79.2,12.67,2.71,3.05,2.6,OFF,13.9
55.260,3405,18.0,347.75,0,79.2,12.67,2.58,3.07,2.6,OFF,13.4
55.300,3353,18.0,347.92,0,79.2,12.66,2.48,3.06,2.6,OFF,14.6
55.340,3324,18.1,348.09,0,79.2,12.67,2.43,3.08,2.6,OFF,15.1
55.380,3213,18.1,348.26,0,79.2,12.66,2.29,3.08,2.6,OFF,15.6
55.420,3183,18.0,348.43,0,79.2,12.66,2.25,3.09,2.6,OFF,15.4
55.460,3113,18.1,348.60,0,79.2,12.66,2.23,3.11,2.6,OFF,15.0
55.500,3152,18.0,348.76,0,79.2,12.66,2.21,3.10,2.6,OFF,14.8
55.540,3150,18.1,348.93,0,79.3,12.66,2.24,3.11,2.6,OFF,14.8
55.580,3154,18.0,349.09,0,79.3,12.68,2.24,3.11,2.6,OFF,14.6
55.620,3168,18.1,349.25,0,79.3,12.66,2.19,3.11,2.6,OFF,14.5
55.660,3161,18.0,349.41,0,79.3,12.66,2.25,3.11,2.6,OFF,14.5
55.700,3157,18.1,349.58,0,79.3,12.67,2.24,3.12,2.6,OFF,14.9
55.740,3151,18.1,349.74,0,79.3,12.67,2.20,3.12,2.6,OFF,14.9
55.780,3162,18.2,349.91,0,79.3,12.68,2.27,3.12,2.6,OFF,14.9
55.820,3157,24.0,350.10,0,79.3,12.66,2.27,3.11,2.6,OFF,16.6
55.860,3162,31.3,350.31,0,79.3,12.64,2.24,3.14,2.6,OFF,18.3
55.900,2949,32.1,350.51,0,79.3,12.67,2.12,3.21,2.6,OFF,18.4
55.940,3097,32.4,350.72,0,79.3,12.66,2.11,3.23,2.6,OFF,18.4
55.980,3218,32.6,350.92,0,79.3,12.66,2.20,3.25,2.6,OFF,18.4
56.020,3374,32.7,351.12,0,79.3,12.68,2.42,3.24,2.6,OFF,18.4
56.060,3428,32.9,351.33,0,79.3,12.68,2.50,3.25,2.6,OFF,18.6
56.100,3679,32.9,351.53,0,79.3,12.66,2.68,3.25,2.6,OFF,18.3
56.140,3879,33.0,351.74,0,79.3,12.66,2.95,3.25,2.6,OFF,18.6
56.180,4181,33.1,351.95,0,79.3,12.67,3.21,3.23,2.6,OFF,18.6
56.220,4521,33.2,352.15,0,79.3,12.68,3.54,3.20,2.6,OFF,18.5
56.260,4934,33.2,352.36,0,79.3,12.66,3.93,3.18,2.6,OFF,18.6
56.300,5359,33.2,352.58,0,79.3,12.65,4.38,3.16,2.6,OFF,19.7
56.340,5599,33.2,352.83,0,79.3,12.64,4.69,3.13,2.6,OFF,21.9
56.380,5880,33.2,353.10,0,79.3,12.63,4.87,3.11,2.6,OFF,23.8
56.420,6148,33.3,353.36,0,79.3,12.63,4.97,3.10,2.6,OFF,24.0
56.460,6429,32.7,353.63,0,79.3,12.62,5.03,3.09,2.6,OFF,23.9
56.500,6613,24.4,353.87,0,79.3,12.62,5.10,3.03,2.6,OFF,21.8
56.540,6653,22.7,354.11,0,79.3,12.62,5.10,2.97,2.6,OFF,21.5
56.580,6493,22.7,354.35,0,79.3,12.62,5.08,2.92,2.6,OFF,21.5
56.620,6216,22.6,354.59,0,79.3,12.64,5.01,2.92,2.6,OFF,21.5
56.660,5898,22.6,354.83,0,79.3,12.64,4.94,2.93,2.6,OFF,21.5
56.700,5684,22.6,355.06,0,79.3,12.65,4.86,2.93,2.6,OFF,21.5
56.740,5436,22.6,355.30,0,79.3,12.64,4.76,2.94,2.6,OFF,21.5
56.780,5269,22.6,355.54,0,79.3,12.64,4.57,2.95,2.6,OFF,21.5
56.820,5167,22.6,355.78,0,79.3,12.64,4.43,2.96,2.6,OFF,21.4
56.860,5112,22.7,355.99,0,79.3,12.65,4.35,2.97,2.6,OFF,19.3
56.900,5108,22.9,356.20,0,79.3,12.65,4.34,2.96,2.6,OFF,19.0
56.940,5121,22.9,356.40,0,79.3,12.65,4.35,2.98,2.6,OFF,18.8
56.980,5122,23.3,356.59,0,79.3,12.66,4.33,2.97,2.6,OFF,17.1
57.020,5154,23.6,356.78,0,79.3,12.66,4.36,2.98,2.6,OFF,17.0
57.060,5216,23.8,356.97,0,79.3,12.65,4.42,2.98,2.6,OFF,17.0
57.100,5242,24.2,357.16,0,79.3,12.66,4.44,2.99,2.6,OFF,16.9
57.140,5262,24.3,357.32,0,79.3,12.65,4.49,2.99,2.6,OFF,14.8
57.180,5320,24.4,357.48,0,79.3,12.66,4.54,2.99,2.6,OFF,14.5
57.220,5328,24.6,357.64,0,79.3,12.65,4.55,2.99,2.6,OFF,14.5
57.260,5324,24.7,357.80,0,79.4,12.66,4.54,3.00,2.6,OFF,14.5
57.300,5331,24.7,357.95,0,79.4,12.66,4.51,3.00,2.6,OFF,14.2
57.340,5355,24.7,358.08,0,79.4,12.66,4.56,3.00,2.6,OFF,11.9
57.380,5365,24.8,358.21,0,79.4,12.67,4.57,3.01,2.6,OFF,11.7
57.420,5375,24.8,358.32,0,79.4,12.66,4.57,3.00,2.6,OFF,9.6
57.460,5405,24.8,358.42,0,79.4,12.66,4.63,3.01,2.6,OFF,9.3
57.500,5397,24.8,358.52,0,79.4,12.67,4.58,3.01,2.6,OFF,9.3
57.540,5413,24.9,358.62,0,79.4,12.68,4.61,3.02,2.6,OFF,9.3
57.580,5380,24.7,358.71,0,79.4,12.67,4.58,3.01,2.6,OFF,9.0
57.620,5388,24.7,358.79,0,79.4,12.66,4.61,3.01,2.6,OFF,6.6
57.660,5377,24.7,358.84,0,79.4,12.66,4.62,3.02,2.6,OFF,6.2
57.700,5396,24.8,358.89,0,79.4,12.66,4.59,3.00,2.6,OFF,4.3
57.740,5392,24.7,358.94,0,79.4,12.66,4.64,3.01,2.6,OFF,4.6
57.780,5389,24.6,359.00,0,79.4,12.68,4.58,3.01,2.6,OFF,4.7
57.820,5397,24.0,359.05,0,79.4,12.68,4.61,3.00,2.6,OFF,4.7
57.860,5407,23.8,359.10,0,79.4,12.68,4.63,3.00,2.6,OFF,4.7
57.900,5391,23.8,359.15,0,79.4,12.67,4.59,3.00,2.6,OFF,4.7
57.940,5378,23.7,359.21,0,79.4,12.67,4.57,3.00,2.6,OFF,4.7
57.980,5374,23.7,359.26,0,79.4,12.68,4.55,3.00,2.6,OFF,4.7
58.020,5367,23.7,359.31,0,79.4,12.67,4.56,3.00,2.6,OFF,4.7
58.060,5357,23.7,359.36,0,79.4,12.67,4.60,3.00,2.6,OFF,4.7
58.100,5365,23.7,359.41,0,79.4,12.69,4.60,2.99,2.6,OFF,4.7
58.140,5364,23.6,359.47,0,79.4,12.69,4.58,2.99,2.6,OFF,4.7
58.180,5344,23.6,359.52,0,79.4,12.68,4.60,2.99,2.6,OFF,4.7
58.220,5353,23.6,359.57,0,79.4,12.69,4.59,2.99,2.6,OFF,4.7
58.260,5351,23.6,359.62,0,79.4,12.69,4.57,2.99,2.6,OFF,4.4
58.300,5350,23.7,359.69,0,79.4,12.70,4.57,2.99,2.6,OFF,5.6
58.340,5327,23.7,359.78,0,79.4,12.69,4.57,2.98,2.6,OFF,8.0
58.380,5345,23.6,359.87,0,79.4,12.69,4.59,2.99,2.6,OFF,8.1
58.420,5327,23.6,359.96,0,79.4,12.69,4.58,2.99,2.6,OFF,8.1
58.460,5324,23.7,360.05,0,79.4,12.68,4.56,2.99,2.6,OFF,8.1
58.500,5302,23.6,360.14,0,79.4,12.68,4.58,2.99,2.6,OFF,8.1
58.540,5334,23.6,360.23,0,79.4,12.69,4.54,2.98,2.6,OFF,8.1
58.580,5366,23.6,360.32,0,79.4,12.71,4.58,2.99,2.6,OFF,8.1
58.620,5370,23.6,360.41,0,79.4,12.71,4.59,2.99,2.6,OFF,8.1
58.660,5361,23.7,360.50,0,79.4,12.69,4.58,2.99,2.6,OFF,8.1
58.700,5339,23.7,360.59,0,79.4,12.69,4.56,2.99,2.6,OFF,8.1
58.740,5332,23.7,360.69,0,79.4,12.70,4.54,2.99,2.6,OFF,8.0
58.780,5335,23.6,360.81,0,79.4,12.69,4.56,2.99,2.6,OFF,10.2
58.820,5350,23.6,360.92,0,79.4,12.69,4.55,2.99,2.6,OFF,10.3
58.860,5335,23.6,361.03,0,79.4,12.69,4.60,2.99,2.6,OFF,10.3
58.900,5355,23.6,361.14,0,79.4,12.72,4.59,2.99,2.6,OFF,10.2
58.940,5350,23.6,361.25,0,79.4,12.72,4.56,2.99,2.6,OFF,9.6
58.980,5325,23.6,361.36,0,79.5,12.71,4.56,2.99,2.6,OFF,9.6
59.020,5348,23.7,361.46,0,79.5,12.71,4.57,2.99,2.6,OFF,9.6
59.060,5326,23.6,361.57,0,79.5,12.71,4.58,2.99,2.6,OFF,9.6
59.100,5323,22.8,361.67,0,79.5,12.71,4.53,3.00,2.6,OFF,9.1
59.140,5348,21.2,361.77,0,79.5,12.71,4.53,2.98,2.6,OFF,9.0
59.180,5315,20.7,361.87,0,79.5,12.72,4.55,2.97,2.6,OFF,9.0
59.220,5265,20.8,361.97,0,79.5,12.71,4.50,2.95,2.6,OFF,9.0
59.260,5187,20.7,362.07,0,79.5,12.72,4.42,2.95,2.6,OFF,9.0
59.300,5157,20.5,362.17,0,79.5,12.72,4.37,2.95,2.6,OFF,9.0
59.340,5142,20.6,362.27,0,79.5,12.72,4.36,2.94,2.6,OFF,9.0
59.380,5118,20.7,362.37,0,79.5,12.74,4.34,2.94,2.6,OFF,9.0
59.420,5111,20.5,362.47,0,79.5,12.73,4.30,2.95,2.6,OFF,9.0
59.460,5077,20.6,362.57,0,79.5,12.72,4.29,2.94,2.6,OFF,9.0
59.500,5098,20.6,362.67,0,79.5,12.71,4.28,2.94,2.6,OFF,9.0
59.540,5080,20.6,362.77,0,79.5,12.71,4.28,2.94,2.6,OFF,9.1
59.580,5082,20.6,362.87,0,79.5,12.72,4.32,2.94,2.6,OFF,9.1
59.620,5078,20.6,362.98,0,79.5,12.73,4.29,2.95,2.6,OFF,9.1
59.660,5076,20.6,363.08,0,79.5,12.72,4.28,2.95,2.6,OFF,9.1
59.700,5066,20.6,363.18,0,79.5,12.71,4.29,2.94,2.6,OFF,9.1
59.740,5088,20.6,363.27,0,79.5,12.70,4.28,2.95,2.6,OFF,8.1
59.780,5082,20.7,363.35,0,79.5,12.72,4.28,2.94,2.6,OFF,7.8
59.820,5052,20.6,363.44,0,79.5,12.72,4.28,2.95,2.6,OFF,7.8
59.860,5025,20.5,363.53,0,79.5,12.71,4.23,2.94,2.6,OFF,7.8
59.900,5070,20.6,363.62,0,79.5,12.72,4.23,2.94,2.6,OFF,8.2
59.940,5076,20.6,363.71,0,79.5,12.72,4.30,2.94,2.6,OFF,8.2
59.980,5112,20.6,363.79,0,79.5,12.71,4.32,2.94,2.6,OFF,8.0
60.020,5124,20.6,363.89,0,79.5,12.69,4.32,2.94,2.6,OFF,8.4
60.060,5113,20.6,364.01,0,79.5,12.70,4.35,2.94,2.6,OFF,10.7
60.100,5079,20.4,364.15,0,79.5,12.71,4.29,2.95,2.6,OFF,11.9
60.140,5078,20.5,364.28,0,79.5,12.71,4.28,2.94,2.6,OFF,12.1
60.180,5037,20.5,364.42,0,79.5,12.71,4.27,2.95,2.6,OFF,12.5
60.220,5038,20.5,364.56,0,79.5,12.70,4.23,2.94,2.6,OFF,12.5
60.260,5048,20.4,364.70,0,79.5,12.70,4.24,2.94,2.6,OFF,12.5
60.300,5047,20.4,364.84,0,79.5,12.71,4.26,2.94,2.6,OFF,12.5
60.340,5034,20.3,364.98,0,79.5,12.71,4.24,2.94,2.6,OFF,12.6
60.380,5050,20.4,365.12,0,79.5,12.69,4.24,2.95,2.6,OFF,12.6
60.420,5047,20.5,365.26,0,79.5,12.69,4.27,2.94,2.6,OFF,12.6
60.460,5054,20.4,365.40,0,79.5,12.69,4.26,2.95,2.6,OFF,12.6
60.500,5078,20.5,365.54,0,79.5,12.69,4.25,2.94,2.6,OFF,12.6
60.540,5081,20.5,365.68,0,79.5,12.69,4.32,2.94,2.6,OFF,12.6
60.580,5068,20.4,365.82,0,79.6,12.69,4.27,2.94,2.6,OFF,12.6
60.620,5066,20.4,365.96,0,79.6,12.71,4.25,2.94,2.6,OFF,12.6
60.660,5068,20.4,366.10,0,79.6,12.68,4.25,2.94,2.6,OFF,12.6
60.700,5076,20.3,366.24,0,79.6,12.67,4.25,2.94,2.6,OFF,12.6
60.740,5099,20.4,366.38,0,79.6,12.68,4.28,2.94,2.6,OFF,12.6
60.780,5065,20.4,366.52,0,79.6,12.69,4.27,2.94,2.6,OFF,12.5
60.820,5061,20.3,366.63,0,79.6,12.69,4.26,2.94,2.6,OFF,10.3
60.860,5066,20.4,366.76,0,79.6,12.68,4.25,2.94,2.6,OFF,11.9
60.900,5051,20.4,366.90,0,79.6,12.68,4.28,2.94,2.6,OFF,12.2
60.940,5061,20.3,367.04,0,79.6,12.68,4.24,2.94,2.6,OFF,12.3
60.980,5042,20.4,367.17,0,79.6,12.67,4.23,2.94,2.6,OFF,12.3
61.020,5030,20.5,367.31,0,79.6,12.68,4.23,2.95,2.6,OFF,12.3
61.060,5048,20.5,367.45,0,79.6,12.68,4.23,2.95,2.6,OFF,12.3
61.100,5054,20.4,367.58,0,79.6,12.69,4.24,2.94,2.6,OFF,12.3
61.140,5077,20.4,367.72,0,79.6,12.67,4.27,2.94,2.6,OFF,12.2
61.180,5081,20.5,367.83,0,79.6,12.68,4.27,2.94,2.6,OFF,10.0
61.220,5063,20.4,367.94,0,79.6,12.68,4.28,2.94,2.6,OFF,9.7
61.260,5057,20.4,368.03,0,79.6,12.69,4.26,2.94,2.6,OFF,9.4
61.300,5094,20.5,368.11,0,79.6,12.66,4.28,2.94,2.6,OFF,7.6
61.340,5069,20.4,368.20,0,79.6,12.68,4.27,2.94,2.6,OFF,7.5
61.380,5065,20.4,368.27,0,79.6,12.68,4.29,2.94,2.6,OFF,6.9
61.420,5040,20.4,368.35,0,79.6,12.68,4.25,2.95,2.6,OFF,6.9
61.460,5062,20.4,368.45,0,79.6,12.69,4.25,2.94,2.6,OFF,8.9
61.500,5085,20.4,368.55,0,79.6,12.66,4.30,2.94,2.6,OFF,9.2
61.540,5081,20.5,368.67,0,79.6,12.67,4.27,2.94,2.6,OFF,10.0
61.580,5073,20.4,368.78,0,79.6,12.66,4.28,2.94,2.6,OFF,10.1
61.620,5036,20.4,368.89,0,79.6,12.68,4.30,2.94,2.6,OFF,10.1
61.660,5035,20.4,369.00,0,79.6,12.68,4.24,2.95,2.6,OFF,10.1
61.700,4979,20.5,369.11,0,79.6,12.65,4.22,2.94,2.6,OFF,10.1
61.740,4986,20.4,369.23,0,79.6,12.66,4.20,2.95,2.6,OFF,10.1
61.780,5025,20.4,369.34,0,79.6,12.66,4.19,2.95,2.6,OFF,10.1
61.820,5050,20.4,369.45,0,79.6,12.68,4.24,2.94,2.6,OFF,10.1
61.860,5045,20.4,369.56,0,79.7,12.67,4.24,2.94,2.6,OFF,10.1
61.900,5025,20.3,369.68,0,79.7,12.66,4.21,2.95,2.6,OFF,10.1
61.940,4994,17.9,369.79,0,79.7,12.66,4.22,2.94,2.6,OFF,10.1
61.980,4969,15.5,369.90,0,79.7,12.67,4.21,2.92,2.6,OFF,10.0
62.020,4891,15.2,369.95,0,79.7,12.66,4.12,2.90,2.6,OFF,8.9
62.060,4743,15.1,369.96,0,79.7,12.66,4.03,2.89,2.6,OFF,0.3
