TIME,RPM,TPS,Ponto_de_ignição,Distância,Fluxo_total_de_combustível,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível,Velocidade_de_referência
62.708,6298,7.9,24.42,301.53,28.7,77.4,13.01,5.40,2.45,0.0,35.7
62.748,6148,16.4,23.50,301.93,38.4,77.4,12.97,5.34,2.46,0.0,35.4
62.788,6008,16.8,23.50,302.31,27.3,77.4,12.98,5.31,2.54,0.0,34.5
62.828,5766,15.8,23.50,302.70,16.7,77.4,13.01,5.22,2.64,0.0,34.4
62.868,5888,14.4,23.50,303.07,16.3,77.4,13.01,5.22,2.63,0.0,33.9
62.908,6187,14.0,23.50,303.45,17.3,77.4,13.00,5.34,2.64,0.0,33.9
62.948,6267,13.9,23.50,303.83,17.6,77.4,13.00,5.33,2.63,0.0,33.6
62.988,6272,13.6,23.50,304.19,17.6,77.4,13.01,5.36,2.63,0.0,33.1
63.028,6217,14.0,23.50,304.55,17.5,77.4,13.02,5.35,2.62,0.0,32.3
63.068,6154,18.9,23.50,304.90,30.4,77.4,13.02,5.32,2.65,0.0,31.2
63.108,6037,24.4,23.50,305.24,28.2,77.4,13.02,5.33,2.65,0.0,30.4
63.148,5983,25.5,23.50,305.57,24.1,77.4,13.02,5.26,2.75,0.0,29.9
63.188,6250,25.8,23.50,305.90,22.1,77.4,13.04,5.33,2.74,0.0,29.6
63.228,6632,25.7,23.50,306.23,20.3,77.4,13.03,4.95,2.67,0.0,29.4
63.268,6889,26.0,23.50,306.55,21.4,77.4,13.01,3.15,2.64,0.0,28.9
63.308,6781,25.9,23.50,306.87,21.1,77.5,13.02,2.50,2.69,0.0,28.8
63.348,6959,25.4,23.50,307.19,21.3,77.5,13.03,2.71,2.70,0.0,28.9
63.388,7030,24.0,23.50,307.51,21.5,77.5,13.01,3.31,2.70,0.0,29.2
63.428,6901,23.7,23.50,307.84,21.1,77.5,13.01,5.34,2.72,0.0,29.3
63.468,6787,23.7,23.50,308.17,20.5,77.5,13.01,5.32,2.72,0.0,29.8
63.508,6830,26.1,23.50,308.50,26.5,77.5,13.01,5.35,2.70,0.0,30.1
63.548,6778,27.5,23.50,308.84,26.7,77.4,13.01,5.23,2.60,0.0,30.3
63.588,6906,27.8,23.50,309.18,24.4,77.4,13.01,5.27,2.57,0.0,30.9
63.628,6875,25.2,23.50,309.53,21.3,77.4,13.01,5.35,2.58,0.0,30.9
63.668,6924,24.6,23.50,309.87,21.3,77.4,13.02,5.40,2.53,0.0,30.8
63.708,6947,23.9,23.50,310.22,21.2,77.5,13.02,5.44,2.45,0.0,31.1
63.748,6837,16.6,23.50,310.56,19.8,77.5,13.02,5.38,2.40,0.0,31.2
63.788,6847,13.3,23.50,310.91,19.3,77.5,13.02,5.30,2.30,0.0,31.5
63.828,6584,11.4,23.50,311.27,18.3,77.5,13.04,4.74,2.25,0.0,31.9
63.868,6333,8.7,23.94,311.62,17.5,77.5,13.05,4.05,2.26,0.0,31.8
63.908,6058,8.4,24.10,311.98,16.7,77.5,13.05,4.41,2.23,0.0,31.9
63.948,5859,8.3,24.10,312.33,16.0,77.5,13.06,4.82,2.26,0.0,32.2
63.988,5679,8.2,24.16,312.69,15.6,77.5,13.06,5.05,2.27,0.0,32.3
64.028,5582,8.2,24.18,313.05,15.4,77.5,13.05,4.96,2.25,0.0,32.1
64.068,5798,13.3,23.51,313.40,34.5,77.5,13.04,4.10,2.26,0.0,31.3
64.108,5691,21.6,23.50,313.74,36.5,77.5,13.01,4.31,2.23,0.0,30.8
64.148,5580,27.2,23.50,314.08,29.0,77.5,13.03,4.54,2.26,0.0,30.3
64.188,5840,34.9,23.95,314.41,34.2,77.5,13.03,4.79,2.28,0.0,29.7
64.228,6276,36.5,24.17,314.74,30.9,77.5,13.03,5.18,2.27,0.0,29.6
64.268,7069,37.1,24.20,315.06,25.8,77.5,13.03,5.36,2.28,0.0,29.3
64.308,7258,37.5,24.20,315.38,25.8,77.5,13.01,5.37,2.30,0.0,28.7
64.348,7339,37.4,24.20,315.70,25.8,77.5,13.01,4.10,2.28,0.0,28.2
64.388,7475,37.2,24.20,316.01,26.7,77.5,13.00,3.27,2.26,0.0,28.0
64.428,7406,36.8,24.18,316.32,26.3,77.5,13.02,4.26,2.29,0.0,28.3
64.468,7675,30.2,23.60,316.64,25.8,77.5,13.01,4.36,2.27,0.0,28.6
64.508,7646,25.6,23.50,316.96,24.1,77.5,13.02,5.08,2.27,0.0,29.2
64.548,7755,25.7,23.50,317.29,24.6,77.5,13.01,5.37,2.28,0.0,29.2
64.588,7770,25.9,23.50,317.61,24.8,77.5,13.03,5.44,2.21,0.0,29.3
64.628,7799,26.1,23.50,317.94,24.8,77.5,13.02,5.48,2.20,0.0,29.6
64.668,7606,26.1,23.50,318.27,24.4,77.5,13.02,5.48,2.18,0.0,29.6
64.708,7608,26.2,23.50,318.60,23.9,77.5,13.03,5.43,2.18,0.0,29.8
64.748,7684,26.3,23.50,318.93,24.6,77.5,13.01,5.48,2.16,0.0,29.6
64.788,7511,26.2,23.50,319.26,23.9,77.5,13.02,5.45,2.15,0.0,29.6
64.828,7685,26.0,23.50,319.59,24.3,77.5,13.02,5.46,2.12,0.0,29.8
64.868,7727,22.5,23.50,319.93,23.9,77.5,13.01,5.49,2.08,0.0,30.5
64.908,7489,14.6,23.50,320.27,21.7,77.5,13.04,5.42,2.16,0.0,30.7
64.948,7521,15.4,23.50,320.61,30.5,77.5,13.03,5.07,2.15,0.0,30.8
64.988,7105,19.4,23.50,320.96,31.3,77.5,13.01,5.32,2.19,0.0,31.1
65.028,6804,20.1,23.50,321.30,24.7,77.5,13.02,5.28,2.18,0.0,31.3
65.068,6594,16.6,23.50,321.66,19.9,77.5,13.04,4.53,2.21,0.0,31.9
65.108,6543,15.9,23.50,322.02,18.6,77.5,13.05,4.36,2.25,0.0,32.5
65.148,6498,15.5,23.50,322.38,18.4,77.5,13.05,4.84,2.23,0.0,32.9
65.188,6346,15.4,23.50,322.75,18.1,77.5,13.05,5.06,2.26,0.0,33.2
65.228,6204,15.5,23.50,323.13,17.5,77.5,13.05,4.44,2.27,0.0,33.8
65.268,6143,16.5,23.50,323.51,17.7,77.5,13.05,4.66,2.27,0.0,34.4
65.308,6190,20.6,23.50,323.90,27.3,77.5,13.05,4.91,2.25,0.0,35.1
65.348,6238,24.4,23.50,324.29,27.2,77.5,13.04,5.08,2.25,0.0,35.3
65.388,6494,25.2,23.50,324.68,24.6,77.5,13.04,5.12,2.26,0.0,35.2
65.428,6722,32.9,23.82,325.07,37.1,77.5,13.02,5.22,2.26,0.0,35.1
65.468,6687,35.7,24.07,325.46,33.0,77.5,13.01,5.21,2.22,0.0,34.9
65.508,6748,36.2,24.10,325.85,24.9,77.5,13.01,4.45,2.26,0.0,34.9
65.548,6821,36.6,24.11,326.24,23.6,77.5,13.03,3.05,2.27,0.0,35.1
65.588,6569,37.1,24.20,326.63,22.9,77.5,13.03,3.31,2.33,0.0,35.2
65.628,6661,37.5,24.21,327.02,23.5,77.5,13.03,3.50,2.36,0.0,35.4
65.668,6691,40.3,24.50,327.42,33.0,77.5,13.02,4.13,2.38,0.0,35.8
65.708,7115,40.5,24.52,327.81,30.4,77.5,13.01,4.90,2.41,0.0,35.5
65.748,7207,40.4,24.55,328.21,26.6,77.5,13.03,5.26,2.41,0.0,35.7
65.788,6978,34.0,23.94,328.61,23.8,77.5,13.04,5.17,2.44,0.0,35.8
65.828,7171,26.2,23.50,329.01,22.5,77.5,13.04,5.30,2.41,0.0,36.8
65.868,7243,24.1,23.50,329.43,22.4,77.5,13.03,5.29,2.41,0.0,37.5
65.908,7246,21.9,23.50,329.85,21.9,77.5,13.02,5.32,2.45,0.0,37.7
65.948,7124,12.4,23.51,330.26,20.2,77.5,13.04,5.33,2.44,0.0,37.4
65.988,6914,7.0,24.54,330.68,19.2,77.5,13.05,5.31,2.37,0.0,37.7
66.028,6747,6.8,24.67,331.10,18.6,77.5,13.05,5.26,2.32,0.0,37.7
66.068,6481,11.6,23.54,331.52,36.1,77.5,13.03,5.20,2.29,0.0,37.7
66.108,6194,13.1,23.50,331.93,27.1,77.6,13.03,5.16,2.24,0.0,37.4
66.148,6228,13.4,23.50,332.35,18.9,77.6,13.03,5.09,2.24,0.0,37.2
66.188,6269,13.2,23.50,332.76,17.5,77.6,13.05,5.16,2.27,0.0,36.9
66.228,6386,13.2,23.50,333.16,17.7,77.6,13.05,5.12,2.20,0.0,36.1
66.268,6401,13.5,23.50,333.55,18.0,77.6,13.05,5.18,2.28,0.0,34.9
66.308,6338,13.6,23.50,333.93,17.7,77.6,13.05,5.16,2.21,0.0,33.9
66.348,6370,13.7,23.50,334.30,17.8,77.6,13.05,5.18,2.25,0.0,32.9
66.388,6405,16.2,23.50,334.66,27.1,77.5,13.05,5.22,2.20,0.0,33.0
66.428,6433,18.9,23.50,335.03,27.9,77.5,13.04,5.23,2.17,0.0,33.0
66.468,6272,19.0,23.50,335.39,22.6,77.5,13.05,4.56,2.14,0.0,32.7
66.508,6355,19.2,23.50,335.75,18.3,77.5,13.05,4.30,2.10,0.0,32.3
66.548,6595,19.6,23.50,336.11,19.1,77.6,13.06,3.16,2.12,0.0,32.0
66.588,6830,20.7,23.50,336.46,20.1,77.6,13.04,3.13,2.13,0.0,32.1
66.628,7121,20.8,23.50,336.82,21.0,77.6,13.05,4.23,2.16,0.0,31.7
66.668,7185,18.9,23.50,337.17,21.1,77.6,13.04,5.32,2.21,0.0,31.6
66.708,7094,19.1,23.50,337.52,21.7,77.6,13.04,5.38,2.28,0.0,31.7
66.748,6969,20.8,23.50,337.88,27.9,77.6,13.02,5.31,2.33,0.0,32.2
66.788,6837,21.2,23.50,338.24,23.3,77.6,13.03,5.28,2.41,0.0,32.6
66.828,6724,21.1,23.50,338.60,19.9,77.6,13.04,5.21,2.50,0.0,33.0
66.868,6716,21.3,23.50,338.98,19.9,77.6,13.04,5.22,2.50,0.0,33.7
66.908,6667,22.5,23.50,339.36,19.9,77.6,13.05,5.14,2.50,0.0,34.4
66.948,6621,23.0,23.50,339.75,19.9,77.6,13.05,5.10,2.50,0.0,35.2
66.988,6661,23.0,23.50,340.14,19.9,77.6,13.05,5.21,2.54,0.0,35.7
67.028,6669,23.1,23.50,340.54,20.1,77.6,13.05,5.22,2.57,0.0,35.8
67.068,6682,23.5,23.50,340.94,20.1,77.5,13.04,5.20,2.59,0.0,35.8
67.108,6794,23.7,23.50,341.34,20.6,77.5,13.04,5.21,2.49,0.0,35.6
67.148,6899,24.2,23.50,341.73,21.0,77.6,13.04,5.23,2.52,0.0,35.8
67.188,6893,24.4,23.50,342.13,21.1,77.6,13.05,5.25,2.53,0.0,35.5
67.228,6807,23.5,23.50,342.52,20.7,77.6,13.04,5.18,2.58,0.0,35.6
67.268,6771,23.2,23.50,342.92,20.4,77.6,13.05,4.97,2.60,0.0,35.4
67.308,6900,23.0,23.50,343.31,20.8,77.6,13.04,5.14,2.56,0.0,35.6
67.348,7036,20.5,23.50,343.71,20.7,77.6,13.04,5.25,2.57,0.0,35.9
67.388,7031,19.1,23.50,344.11,20.6,77.6,13.04,5.27,2.55,0.0,36.1
67.428,6936,18.9,23.50,344.51,20.3,77.6,13.04,5.24,2.49,0.0,36.1
67.468,6983,18.8,23.50,344.91,20.3,77.6,13.04,5.27,2.47,0.0,36.2
67.508,7040,18.6,23.50,345.32,20.5,77.6,13.05,5.30,2.42,0.0,36.5
67.548,7037,18.5,23.50,345.73,20.6,77.6,13.04,5.32,2.42,0.0,36.4
67.588,7093,18.5,23.50,346.13,20.6,77.6,13.04,5.33,2.42,0.0,36.1
67.628,7135,18.5,23.50,346.52,20.9,77.6,13.03,5.33,2.41,0.0,35.7
67.668,7122,18.5,23.50,346.92,20.8,77.6,13.03,5.32,2.42,0.0,35.8
67.708,7073,18.8,23.50,347.32,20.6,77.7,13.04,5.27,2.40,0.0,36.1
67.748,7059,19.0,23.50,347.72,20.6,77.7,13.03,5.25,2.42,0.0,35.9
67.788,7081,20.8,23.50,348.12,21.0,77.6,13.02,5.28,2.43,0.0,36.3
67.828,7159,21.2,23.50,348.53,21.4,77.6,13.04,5.32,2.46,0.0,36.6
67.868,7233,21.4,23.50,348.95,21.7,77.6,13.04,5.34,2.48,0.0,37.5
67.908,7255,21.2,23.50,349.37,21.7,77.6,13.03,5.33,2.50,0.0,37.7
67.948,7385,21.4,23.50,349.79,22.3,77.7,13.03,5.35,2.48,0.0,37.9
67.988,7289,21.4,23.50,350.21,22.1,77.7,13.02,5.29,2.51,0.0,37.8
68.028,7108,20.1,23.50,350.63,21.1,77.7,13.03,5.28,2.51,0.0,37.8
68.068,7107,19.7,23.50,351.04,21.0,77.6,13.05,5.33,2.43,0.0,37.4
68.108,7188,19.7,23.50,351.45,21.2,77.6,13.04,5.34,2.44,0.0,36.8
68.148,7265,18.8,23.50,351.85,21.3,77.6,13.04,5.37,2.43,0.0,36.1
68.188,7267,15.0,23.50,352.25,21.0,77.6,13.04,5.38,2.37,0.0,35.6
68.228,7155,13.7,23.50,352.65,20.3,77.6,13.05,5.33,2.37,0.0,35.9
68.268,6996,13.3,23.51,353.05,19.8,77.6,13.05,5.28,2.33,0.0,35.9
68.308,6877,6.4,24.74,353.45,19.0,77.6,13.05,5.26,2.33,0.0,36.3
68.348,6676,3.1,25.91,353.85,18.2,77.6,13.05,5.24,2.25,0.0,36.1
68.388,6358,1.4,26.44,354.26,17.5,77.7,13.06,5.03,2.23,0.0,36.3
68.428,6136,0.4,26.84,354.65,16.6,77.7,13.06,3.14,2.19,0.0,35.6
68.468,6264,0.1,26.99,355.04,16.9,77.7,13.05,3.96,2.20,0.0,35.2
68.508,6136,0.1,26.99,355.43,16.6,77.6,13.05,4.81,2.16,0.0,34.2
68.548,5984,0.2,26.92,355.80,16.2,77.7,13.05,4.96,2.16,0.0,33.4
68.588,5857,0.7,26.80,356.17,16.0,77.7,13.06,4.93,2.12,0.0,33.2
68.628,5682,2.0,26.43,356.54,21.8,77.7,13.06,4.78,2.12,0.0,33.1
68.668,5584,4.4,25.55,356.90,22.0,77.7,13.05,4.68,2.15,0.0,32.9
68.708,5370,8.9,23.89,357.26,30.0,77.7,13.07,4.54,2.16,0.0,32.0
68.748,5277,16.8,23.30,357.61,31.3,77.7,13.04,4.40,2.17,0.0,31.6
68.788,5233,22.0,23.20,357.96,23.7,77.7,13.04,4.31,2.19,0.0,31.0
68.828,5323,29.3,23.33,358.30,28.4,77.7,13.05,4.23,2.25,0.0,30.8
68.868,5641,32.1,23.69,358.64,25.8,77.7,13.05,4.37,2.30,0.0,30.2
68.908,6097,32.6,23.77,358.96,21.2,77.7,13.06,4.66,2.34,0.0,29.3
68.948,6433,32.7,23.80,359.29,21.1,77.7,13.05,5.09,2.35,0.0,29.0
68.988,6519,32.7,23.80,359.60,21.4,77.7,13.05,5.15,2.35,0.0,28.6
69.028,6419,32.7,23.80,359.92,21.1,77.7,13.06,5.16,2.34,0.0,28.5
69.068,6484,36.5,24.11,360.24,33.3,77.7,13.06,5.18,2.35,0.0,28.4
69.108,6691,41.6,24.69,360.55,35.1,77.6,13.03,5.20,2.34,0.0,28.2
69.148,7167,39.7,24.59,360.87,31.7,77.7,13.03,5.28,2.31,0.0,28.4
69.188,7425,36.0,24.10,361.18,26.1,77.7,13.04,5.35,2.33,0.0,28.5
69.228,7662,35.3,24.07,361.50,26.7,77.7,13.04,5.35,2.35,0.0,28.7
69.268,7850,28.1,23.51,361.82,25.7,77.7,13.02,5.40,2.30,0.0,29.2
69.308,8009,14.0,23.53,362.15,23.4,77.7,13.04,5.46,2.26,0.0,29.4
69.348,7754,5.7,25.03,362.48,21.8,77.7,13.04,5.45,2.22,0.0,29.7
69.388,7170,5.3,25.16,362.81,20.0,77.7,13.06,5.40,2.13,0.0,30.0
69.428,6593,6.8,24.79,363.15,19.8,77.7,13.06,5.25,2.10,0.0,30.5
69.468,6209,14.2,23.51,363.50,37.5,77.7,13.04,5.11,2.06,0.0,31.0
69.508,5832,17.6,23.50,363.84,28.7,77.7,13.04,4.90,2.08,0.0,31.1
69.548,5584,17.4,23.50,364.19,22.0,77.7,13.06,4.64,2.10,0.0,31.4
69.588,5414,18.7,23.40,364.54,17.8,77.7,13.08,4.41,2.19,0.0,31.4
69.628,5502,29.8,23.51,364.89,39.0,77.7,13.05,4.29,2.19,0.0,31.4
69.668,5512,34.1,23.89,365.24,30.3,77.7,13.04,3.51,2.27,0.0,32.0
69.708,5999,34.8,23.97,365.60,22.2,77.7,13.05,3.52,2.34,0.0,32.3
69.748,6574,35.4,24.00,365.96,22.0,77.7,13.05,4.68,2.45,0.0,32.2
69.788,6847,34.5,23.92,366.32,23.1,77.7,13.05,5.20,2.51,0.0,32.3
69.828,6779,29.9,23.54,366.68,22.0,77.7,13.04,5.23,2.47,0.0,32.2
69.868,6682,28.9,23.50,367.04,21.2,77.7,13.04,5.17,2.51,0.0,32.5
69.908,6427,26.7,23.50,367.40,20.0,77.7,13.04,5.11,2.48,0.0,32.4
69.948,6174,26.2,23.50,367.76,19.1,77.7,13.04,5.04,2.50,0.0,32.6
69.988,6150,25.1,23.50,368.12,18.7,77.7,13.05,4.98,2.46,0.0,32.7
70.028,6202,24.8,23.50,368.49,18.8,77.7,13.06,4.98,2.51,0.0,32.6
70.068,6342,24.8,23.50,368.85,19.3,77.7,13.06,4.94,2.49,0.0,32.8
70.108,6455,24.9,23.50,369.21,19.7,77.7,13.05,5.05,2.48,0.0,32.5
70.148,6453,24.9,23.50,369.57,19.7,77.7,13.04,5.10,2.45,0.0,32.1
70.188,6466,22.6,23.50,369.92,19.2,77.7,13.05,5.09,2.46,0.0,31.8
70.228,6741,19.9,23.50,370.27,19.6,77.7,13.04,5.21,2.45,0.0,31.8
70.268,6995,19.4,23.50,370.63,20.5,77.7,13.03,5.28,2.39,0.0,31.9
70.308,6790,13.3,23.52,370.98,19.3,77.7,13.05,4.46,2.32,0.0,31.9
70.348,6593,6.6,24.69,371.34,18.1,77.7,13.06,2.89,2.29,0.0,31.6
70.388,6209,5.7,24.99,371.69,17.1,77.7,13.05,2.68,2.27,0.0,31.7
70.428,5962,6.2,24.81,372.04,16.2,77.7,13.05,2.48,2.24,0.0,31.2
70.468,5707,7.0,24.52,372.39,15.5,77.7,13.07,2.95,2.25,0.0,31.7
70.508,5514,6.7,24.66,372.74,15.1,77.7,13.07,3.65,2.20,0.0,31.7
70.548,5464,6.4,24.64,373.09,14.8,77.7,13.08,4.08,2.17,0.0,31.5
70.588,5497,6.5,24.70,373.43,14.9,77.7,13.08,4.39,2.17,0.0,31.0
70.628,5496,6.4,24.80,373.78,15.0,77.7,13.08,4.49,2.13,0.0,30.8
70.668,5544,6.6,24.70,374.11,15.3,77.7,13.07,4.55,2.15,0.0,30.3
70.708,5390,10.1,23.45,374.45,22.3,77.7,13.06,4.49,2.11,0.0,30.1
70.748,5238,10.6,23.21,374.78,18.6,77.8,13.07,4.33,2.11,0.0,29.5
70.788,5158,13.1,23.13,375.10,23.8,77.7,13.06,3.76,2.11,0.0,29.1
70.828,5238,16.4,23.20,375.42,24.8,77.8,13.06,3.79,2.09,0.0,28.8
70.868,5286,16.8,23.30,375.74,20.0,77.8,13.07,4.01,2.06,0.0,28.5
70.908,5443,17.8,23.40,376.06,16.4,77.8,13.08,4.10,2.07,0.0,28.7
70.948,5638,18.7,23.50,376.38,16.2,77.8,13.08,4.22,2.06,0.0,28.9
70.988,5811,19.5,23.50,376.70,16.6,77.7,13.08,4.49,2.11,0.0,28.8
71.028,5925,19.8,23.50,377.02,17.1,77.7,13.07,4.70,2.09,0.0,28.8
71.068,5974,19.9,23.50,377.33,17.2,77.7,13.08,4.81,2.09,0.0,28.7
71.108,6017,19.9,23.50,377.65,17.4,77.7,13.07,4.23,2.11,0.0,28.7
71.148,5930,19.9,23.50,377.97,17.1,77.7,13.06,4.57,2.09,0.0,29.0
71.188,5681,14.1,23.50,378.30,15.9,77.8,13.06,4.69,2.09,0.0,29.1
71.228,5558,11.3,23.50,378.62,15.3,77.8,13.08,4.56,2.11,0.0,29.1
71.268,5611,16.3,23.50,378.94,28.0,77.8,13.07,4.51,2.08,0.0,28.9
71.308,5613,20.8,23.50,379.26,28.5,77.8,13.05,4.54,2.12,0.0,28.9
71.348,5519,20.9,23.50,379.58,23.1,77.8,13.05,4.48,2.07,0.0,28.8
71.388,5677,21.1,23.50,379.90,17.9,77.8,13.08,4.50,2.08,0.0,28.8
71.428,5814,21.1,23.50,380.22,17.0,77.8,13.08,4.63,2.06,0.0,28.7
71.468,5721,23.4,23.50,380.54,27.3,77.8,13.08,4.69,2.09,0.0,28.6
71.508,5769,24.3,23.50,380.86,23.4,77.8,13.09,4.65,2.07,0.0,28.6
71.548,5942,24.4,23.50,381.18,20.7,77.8,13.08,4.72,2.10,0.0,28.7
71.588,5886,24.3,23.50,381.50,17.7,77.7,13.08,4.78,2.06,0.0,28.9
71.628,5568,24.4,23.50,381.82,16.9,77.8,13.09,4.65,2.07,0.0,29.1
71.668,5527,24.3,23.50,382.15,16.6,77.8,13.09,4.48,2.07,0.0,29.3
71.708,5644,24.3,23.50,382.47,17.0,77.8,13.09,4.50,2.03,0.0,29.5
71.748,5649,22.0,23.50,382.80,16.7,77.8,13.09,4.56,2.10,0.0,29.6
71.788,5612,18.7,23.50,383.13,16.2,77.8,13.09,4.56,2.08,0.0,29.9
71.828,5642,18.5,23.50,383.47,16.2,77.8,13.09,4.54,2.09,0.0,30.1
71.868,5706,18.5,23.50,383.80,16.4,77.8,13.09,4.56,2.04,0.0,30.4
71.908,5740,19.3,23.50,384.14,16.6,77.8,13.09,4.60,2.10,0.0,30.5
71.948,5801,19.3,23.50,384.48,16.7,77.8,13.09,4.64,2.08,0.0,30.8
71.988,5822,19.3,23.50,384.83,16.8,77.8,13.09,4.69,2.03,0.0,31.0
72.028,5826,19.7,23.50,385.18,17.1,77.8,13.09,4.75,1.99,0.0,31.3
72.068,5752,23.5,23.50,385.53,24.9,77.8,13.06,4.70,2.01,0.0,31.5
72.108,5853,24.3,23.50,385.87,22.5,77.8,13.06,4.68,2.05,0.0,31.1
72.148,5928,25.8,23.50,386.21,21.2,77.8,13.06,4.79,2.04,0.0,30.7
72.188,5825,28.0,23.50,386.55,24.4,77.8,13.05,4.72,2.07,0.0,30.2
72.228,5930,29.2,23.50,386.89,23.7,77.8,13.06,4.67,2.04,0.0,30.4
72.268,6032,30.8,23.60,387.23,26.0,77.8,13.08,4.74,2.02,0.0,30.4
72.308,6131,31.3,23.60,387.56,23.3,77.8,13.06,4.78,2.06,0.0,30.3
72.348,6077,31.4,23.60,387.90,20.3,77.8,13.06,4.84,2.08,0.0,30.1
72.388,5935,31.5,23.60,388.23,19.1,77.8,13.07,4.80,2.10,0.0,30.0
72.428,5720,31.4,23.60,388.57,18.5,77.8,13.08,4.66,2.15,0.0,30.4
72.468,5699,28.7,23.51,388.91,17.8,77.8,13.08,4.62,2.17,0.0,30.7
72.508,5656,17.8,23.50,389.25,16.6,77.8,13.07,4.60,2.22,0.0,30.8
72.548,5722,13.4,23.50,389.60,15.9,77.8,13.07,4.57,2.21,0.0,31.1
72.588,5827,15.8,23.50,389.95,22.4,77.9,13.08,4.65,2.22,0.0,31.6
72.628,5935,20.5,23.50,390.30,26.7,77.9,13.07,4.73,2.21,0.0,32.1
72.668,6072,20.8,23.50,390.66,23.4,77.8,13.07,4.88,2.24,0.0,32.7
72.708,6348,20.9,23.50,391.03,21.6,77.8,13.07,5.03,2.21,0.0,32.8
72.748,6638,21.1,23.50,391.39,19.6,77.8,13.06,5.18,2.24,0.0,32.2
72.788,6418,21.1,23.50,391.74,18.8,77.8,13.06,5.15,2.26,0.0,31.5
72.828,6213,21.2,23.50,392.09,18.2,77.8,13.06,5.08,2.29,0.0,31.3
72.868,6139,21.2,23.50,392.44,18.0,77.8,13.06,5.03,2.33,0.0,31.6
72.908,6098,21.4,23.50,392.79,17.9,77.8,13.07,4.98,2.35,0.0,32.1
72.948,6082,22.1,23.50,393.15,17.9,77.9,13.08,4.91,2.39,0.0,32.2
72.988,6109,22.7,23.50,393.51,18.1,77.9,13.07,4.90,2.44,0.0,32.1
73.028,6144,22.9,23.50,393.86,18.2,77.9,13.06,4.90,2.42,0.0,32.3
73.068,6252,22.6,23.50,394.23,18.6,77.9,13.06,4.99,2.46,0.0,32.7
73.108,6318,19.9,23.50,394.59,18.3,77.9,13.05,5.07,2.48,0.0,32.6
73.148,6312,15.2,23.50,394.95,17.9,77.9,13.05,5.12,2.49,0.0,32.7
73.188,6202,12.1,23.50,395.32,17.3,77.9,13.07,5.09,2.45,0.0,32.9
73.228,6147,10.6,23.50,395.69,16.8,77.9,13.08,5.05,2.46,0.0,33.4
73.268,6075,10.5,23.50,396.06,16.6,77.9,13.06,5.01,2.44,0.0,33.8
73.308,5969,10.3,23.52,396.44,16.4,77.9,13.05,4.96,2.41,0.0,33.8
73.348,5861,8.9,23.90,396.81,16.0,77.9,13.05,4.87,2.41,0.0,33.9
73.388,5761,9.5,23.74,397.19,15.8,77.9,13.05,4.79,2.38,0.0,33.6
73.428,5622,10.6,23.50,397.56,15.5,77.9,13.05,4.70,2.40,0.0,33.5
73.468,5639,10.6,23.50,397.94,15.4,77.9,13.04,4.64,2.36,0.0,33.6
73.508,5918,10.9,23.50,398.31,16.2,77.9,13.05,4.79,2.37,0.0,33.4
73.548,5954,11.8,23.50,398.67,16.3,77.9,13.05,4.92,2.37,0.0,33.1
73.588,5937,12.0,23.50,399.03,16.4,77.9,13.04,4.89,2.33,0.0,32.3
73.628,5979,12.1,23.50,399.39,16.5,77.9,13.04,4.87,2.31,0.0,31.8
73.668,5976,12.1,23.50,399.74,16.5,77.9,13.04,4.90,2.29,0.0,31.9
73.708,5917,13.7,23.50,400.09,17.6,77.9,13.05,4.90,2.27,0.0,31.2
73.748,5848,21.3,23.50,400.43,32.3,77.9,13.02,4.88,2.26,0.0,30.6
73.788,5670,27.1,23.50,400.77,26.6,77.9,13.02,4.79,2.28,0.0,30.0
73.828,5890,29.5,23.50,401.09,23.2,77.9,13.02,4.70,2.34,0.0,29.4
73.868,6333,31.2,23.60,401.42,26.0,77.9,13.02,4.97,2.40,0.0,29.3
73.908,6769,30.7,23.59,401.75,25.1,77.9,13.02,5.24,2.40,0.0,29.3
73.948,6944,25.2,23.50,402.07,21.5,77.9,13.02,5.27,2.45,0.0,29.1
73.988,6915,24.9,23.50,402.39,21.6,77.9,13.03,5.30,2.48,0.0,29.1
74.028,6783,24.6,23.50,402.71,20.7,77.9,13.03,5.15,2.52,0.0,28.8
74.068,6489,20.2,23.50,403.03,19.1,77.9,13.04,5.14,2.58,0.0,28.6
74.108,6260,19.5,23.50,403.35,18.3,77.9,13.04,5.08,2.60,0.0,28.5
74.148,6150,19.6,23.50,403.66,17.9,77.9,13.06,4.98,2.60,0.0,28.2
74.188,6185,22.7,23.50,403.98,24.5,77.9,13.05,5.03,2.60,0.0,28.4
74.228,6236,28.8,23.50,404.30,32.6,77.9,13.04,5.04,2.65,0.0,29.2
74.268,6512,31.2,23.60,404.64,27.3,77.9,13.03,5.12,2.72,0.0,30.1
74.308,6656,26.6,23.53,404.98,22.4,77.9,13.03,5.20,2.76,0.0,30.6
74.348,6638,18.1,23.50,405.32,19.1,77.9,13.05,4.63,2.75,0.0,31.3
74.388,6528,16.6,23.50,405.67,18.8,78.0,13.05,4.51,2.70,0.0,31.5
74.428,6368,17.1,23.50,406.02,18.3,78.0,13.05,5.17,2.67,0.0,31.8
74.468,6274,17.7,23.50,406.38,18.0,77.9,13.05,5.10,2.67,0.0,32.0
